total_timesteps,clipfrac,policy_entropy,policy_loss,n_updates,fps,true_reward,value_loss,approxkl,explained_variance,serial_timesteps,ep_reward_mean,ep_len_mean,time_elapsed
12050000,0.057728,2.132273,-0.0013916062,482,54568,0.040288497,0.06432277,0.0049998728,0.9139597415924072,120500,10.057528477044142,245.77,401.36797523498535
12075000,0.086832,2.1290832,-0.00041032047,483,53354,0.040990453,0.041956216,0.006734704,0.93022221326828,120750,10.27791008269487,248.49,402.1520175933838
12100000,0.045291997,2.127238,-0.0013941563,484,54034,0.041972578,0.13721122,0.0043553906,0.8289325535297394,121000,10.453239845191238,240.5,402.94444394111633
12125000,0.096208,2.1318152,-0.0004904736,485,54336,0.042045336,0.07350023,0.0076420717,0.8845813646912575,121250,10.512669937997416,245.79,403.7360553741455
12150000,0.081944,2.1349576,-0.0008550602,486,46989,0.043151677,0.02497648,0.006273544,0.9598558433353901,121500,10.787919450079062,250.0,404.5389621257782
12175000,0.054991998,2.1327531,-0.0014557808,487,54527,0.043486495,0.072033934,0.004941398,0.897355929017067,121750,10.897224022249139,245.89,405.40379309654236
12200000,0.063084,2.128141,-0.0013313836,488,53199,0.040794518,0.1336836,0.0052650017,0.8091951608657837,122000,10.267400244796299,242.67,406.20929312705994
12225000,0.063284,2.1264403,-0.000846263,489,53356,0.04232653,0.043940835,0.005206395,0.937724657356739,122250,10.61684463451028,248.34,407.0398516654968
12250000,0.086272016,2.1263385,-0.0007209397,490,38383,0.042484052,0.06567611,0.006690203,0.9059291183948517,122500,10.623918405288714,245.91,407.837185382843
12275000,0.04594,2.12571,-0.001457358,491,56262,0.042376813,0.02415098,0.004312748,0.9593138284981251,122750,10.594203649925767,250.0,408.8180181980133
12300000,0.06224399,2.1231894,-0.00052911433,492,51837,0.044082236,0.024252191,0.0052536554,0.9582148492336273,123000,11.0205595429815,250.0,409.58291387557983
12325000,0.074664004,2.1213088,-0.0016783448,493,55313,0.042703535,0.052407958,0.006132236,0.915138952434063,123250,10.683912107052747,247.69,410.39708185195923
12350000,0.039571997,2.1187642,-0.0009819277,494,55112,0.041891523,0.022665072,0.0039536725,0.9611535593867302,123500,10.472881490160944,250.0,411.177437543869
12375000,0.105551995,2.1179242,-0.0014701779,495,53260,0.042197492,0.081739224,0.007818786,0.8694471716880798,123750,10.519589790320024,245.35,411.9669952392578
12400000,0.0642,2.1162019,-0.0009073032,496,53413,0.041832037,0.023392098,0.005370393,0.9609432891011238,124000,10.458009436847933,250.0,412.77817153930664
12425000,0.057628006,2.1130607,-0.002573644,497,54424,0.04083631,0.08127993,0.0050177686,0.8686902225017548,124250,10.214517014702169,245.53,413.5855119228363
12450000,0.082651995,2.1141713,8.3933715e-05,498,53733,0.042890143,0.022106944,0.006459991,0.9649279378354549,124500,10.722535605792437,250.0,414.3746154308319
12475000,0.06866799,2.1150277,-0.00077227753,499,55093,0.041812602,0.116889656,0.005538743,0.8495692610740662,124750,10.497550270565553,243.34,415.17497849464417
12500000,0.07016401,2.11525,-0.0010242369,500,54199,0.042158835,0.119782686,0.005685402,0.8563628047704697,125000,10.647280808398865,245.99,415.9710969924927
12525000,0.11091999,2.1147819,-0.0007608396,501,49014,0.040675286,0.119714126,0.008514504,0.839645728468895,125250,10.20512785992869,243.66,416.76664566993713
12550000,0.087656006,2.113773,-0.0010555134,502,50631,0.041837834,0.081982344,0.0069829235,0.8851408362388611,125500,10.441388419082795,245.43,417.6057059764862
12575000,0.045548,2.113694,-0.00077590666,503,53536,0.042501085,0.042807378,0.0043329885,0.9384801685810089,125750,10.630011626596097,248.03,418.4328157901764
12600000,0.051468004,2.1144967,-0.0011903951,504,43506,0.041918505,0.051371463,0.0045974962,0.9186964556574821,126000,10.472814526300645,247.78,419.2363586425781
12625000,0.045408,2.1113925,-0.0010974243,505,54804,0.042418305,0.024503136,0.0043359054,0.9614121094346046,126250,10.604576962632272,250.0,420.1416630744934
12650000,0.042716,2.1028435,-0.0010535266,506,53724,0.04291111,0.05322476,0.0041423636,0.9200409427285194,126500,10.741000069463043,248.12,420.92739176750183
12675000,0.090068,2.0940332,-0.0016550098,507,52998,0.040594574,0.1664609,0.00680351,0.773343950510025,126750,10.186341359174467,239.01,421.7232029438019
12700000,0.07404001,2.0887308,-0.0019588056,508,54300,0.040569995,0.08566052,0.005990339,0.8629308938980103,127000,10.14882116229764,245.46,422.53863072395325
12725000,0.058731996,2.0835333,-0.0006817534,509,53974,0.041629754,0.052424032,0.005112256,0.9234133586287498,127250,10.449036418407632,248.79,423.3328685760498
12750000,0.047768,2.0813947,-0.001738847,510,54759,0.0425203,0.05611191,0.0043720705,0.9228312149643898,127500,10.635410700706416,247.62,424.1354830265045
12775000,0.039168,2.0832236,-0.0015193006,511,55115,0.04260598,0.02319332,0.0039356677,0.9662808142602444,127750,10.65149577974054,250.0,424.9291970729828
12800000,0.060980003,2.0823245,-0.0011172531,512,52996,0.041925453,0.025858235,0.005215429,0.9560216590762138,128000,10.481362535068765,250.0,425.71982502937317
12825000,0.072104,2.0817235,-0.0011939309,513,54958,0.041256342,0.04271251,0.0058002165,0.9366858452558517,128250,10.326844427517322,248.16,426.5250976085663
12850000,0.049828,2.0814888,-0.0009971166,514,54257,0.044058405,0.029060394,0.0046983343,0.9548678211867809,128500,11.014600066663116,250.0,427.3102557659149
12875000,0.068296,2.0784166,-0.0011495458,515,54393,0.04104645,0.085135564,0.00564851,0.8828090876340866,128750,10.317028930105735,246.49,428.0990228652954
12900000,0.03604,2.0777297,-0.0014872283,516,55054,0.04307998,0.051172923,0.0037273206,0.9206607416272163,129000,10.806205380844512,248.67,428.89000606536865
12925000,0.050208002,2.0756385,-0.0011003333,517,54496,0.043270573,0.026816536,0.004579154,0.9573211930692196,129250,10.817642362656624,250.0,429.68716287612915
12950000,0.032048,2.0706587,-0.0010923032,518,54105,0.041913148,0.022294082,0.0034767813,0.9613791964948177,129500,10.478287116808934,250.0,430.48514676094055
12975000,0.054556,2.0639586,-0.0010809769,519,48694,0.04112281,0.13599344,0.004874599,0.8284201920032501,129750,10.490744820679174,243.78,431.2894399166107
13000000,0.13083199,2.0571408,-0.0016728446,520,55733,0.040472336,0.1260266,0.01007268,0.8050602823495865,130000,10.150440306445288,243.23,432.1432225704193
13025000,0.10662,2.0566356,-0.0011408126,521,54919,0.041687015,0.083225034,0.007817172,0.86550372838974,130250,10.54887321177419,247.04,432.9215838909149
13050000,0.10064401,2.0553405,-0.0008261362,522,54880,0.04312061,0.059736162,0.008073586,0.8999304845929146,130500,10.796867987062141,247.68,433.70817518234253
13075000,0.062384,2.0533876,-0.0011593034,523,54618,0.042856004,0.084045246,0.005280624,0.8767997473478317,130750,10.711592723280773,245.31,434.4955198764801
13100000,0.030420002,2.055612,-0.0013323501,524,55033,0.042369794,0.12727943,0.0033002496,0.8386818617582321,131000,10.603618148530368,240.8,435.29228234291077
13125000,0.082536,2.0600815,-0.0014300073,525,55552,0.04155281,0.07759282,0.006634238,0.8865156918764114,131250,10.373408505059778,245.04,436.0759174823761
13150000,0.051316,2.0615027,-0.001128391,526,54124,0.040637538,0.098279916,0.004630969,0.8535325676202774,131500,10.304504856605005,244.7,436.8592360019684
13175000,0.049964,2.0608008,-0.0016121756,527,52929,0.04258862,0.09297932,0.004385742,0.8770327866077423,131750,10.73441526637529,243.19,437.6644229888916
13200000,0.082892,2.058539,-0.00091910193,528,53442,0.0434827,0.045680605,0.0064963037,0.9309007450938225,132000,10.887486015487665,247.64,438.48553705215454
13225000,0.092224,2.053134,-0.0015444987,529,53687,0.042521752,0.084495164,0.006926163,0.8645076602697372,132250,10.7366999345948,247.67,439.2860598564148
13250000,0.051955998,2.0465074,-0.0012303187,530,53350,0.04372812,0.02387007,0.004684069,0.9570185393095016,132500,10.932029623621274,250.0,440.0812578201294
13275000,0.08357599,2.042729,-0.0014820036,531,54691,0.041366857,0.063251756,0.006608746,0.9057532697916031,132750,10.34000157985487,245.53,440.8915231227875
13300000,0.068752,2.0397487,-0.0010075726,532,55068,0.041522525,0.070193894,0.0056688124,0.9008304476737976,133000,10.485708414896799,247.09,441.6832182407379
13325000,0.052863996,2.0380368,-0.0016658886,533,54507,0.041906595,0.04494686,0.0046688663,0.9267508685588837,133250,10.48885733227362,247.5,442.4691572189331
13350000,0.05946801,2.0395076,-0.0013457129,534,40758,0.041320696,0.096037894,0.0050377115,0.8630011826753616,133500,10.38825519668273,243.49,443.2600910663605
13375000,0.083731994,2.0384705,-0.0005054552,535,52793,0.042905197,0.024596464,0.006559213,0.9610674418509007,133750,10.726298822351454,250.0,444.2078893184662
13400000,0.061623998,2.0339484,-0.0007170445,536,45662,0.042933214,0.06692113,0.0052579744,0.9058555960655212,134000,10.738953065299501,245.39,445.0128333568573
13425000,0.075188,2.0309587,-0.00021258171,537,55308,0.043512587,0.026005734,0.005851834,0.9551100209355354,134250,10.878146446386964,250.0,445.89118099212646
13450000,0.11938001,2.0297172,-0.0006955768,538,54150,0.041364208,0.07150074,0.00874654,0.8978942334651947,134500,10.35297887663175,245.31,446.6787865161896
13475000,0.054584004,2.0281632,-0.0012878475,539,54111,0.041725162,0.046431165,0.0048264624,0.9318358078598976,134750,10.450788281625428,248.23,447.47120809555054
13500000,0.06907201,2.0249448,-0.0014083011,540,55013,0.04052725,0.1331267,0.005673107,0.8366169780492783,135000,10.253813159898419,242.51,448.26342153549194
13525000,0.054096002,2.020897,-0.0007593051,541,54094,0.038874045,0.096725844,0.004715492,0.8535091131925583,135250,9.775194944171963,245.32,449.05149722099304
13550000,0.081048004,2.0196917,-0.001760259,542,53607,0.041416734,0.096506715,0.00637363,0.8728307336568832,135500,10.405756077815822,245.2,449.84837102890015
13575000,0.054476,2.0186844,-0.0014298924,543,54515,0.04002688,0.020333499,0.004772975,0.9676585868000984,135750,10.006720494291876,250.0,450.64888739585876
13600000,0.080052,2.016334,-0.00084578234,544,54842,0.04179804,0.0630113,0.0062609212,0.9152699485421181,136000,10.47353089742246,247.63,451.44475960731506
13625000,0.026448,2.0153892,-0.0010328487,545,54213,0.041968755,0.04803069,0.0030016252,0.9332889914512634,136250,10.503354421205586,248.12,452.2421450614929
13650000,0.08683999,2.0182948,-0.0011102685,546,55641,0.041795805,0.07647238,0.0067160926,0.8896724581718445,136500,10.49970887271329,246.6,453.03777837753296
13675000,0.07371601,2.0209372,-0.0011298343,547,55495,0.040972628,0.061084587,0.005862846,0.9106559678912163,136750,10.251748483812444,247.77,453.82349038124084
13700000,0.064756,2.0209968,-0.0012917488,548,45857,0.040972367,0.045774993,0.005410477,0.9309915602207184,137000,10.255857921323186,247.53,454.603111743927
13725000,0.047348,2.017767,-0.0011356163,549,55111,0.039318964,0.08231185,0.004360155,0.8932411819696426,137250,9.854100384315243,244.15,455.4868085384369
13750000,0.056984,2.013064,-0.0010163926,550,53408,0.04143208,0.08032665,0.004960793,0.888190783560276,137500,10.375908487898277,246.24,456.275084733963
13775000,0.067312,2.0120785,-0.0024766668,551,54066,0.041225385,0.04355281,0.005761316,0.9418836869299412,137750,10.305391240020025,247.61,457.0907506942749
13800000,0.064972,2.0087543,-0.0016449697,552,53634,0.04176123,0.05321703,0.005369806,0.9241130352020264,138000,10.500125371988396,248.81,457.8875308036804
13825000,0.091216,2.002993,-0.0007154215,553,52805,0.04061994,0.080996744,0.0069399015,0.899048276245594,138250,10.188056886782725,246.56,458.6839392185211
13850000,0.055519998,1.9972522,-0.0015088861,554,54855,0.04171214,0.044745743,0.0048234677,0.9389434307813644,138500,10.425766491941722,248.06,459.4898953437805
13875000,0.062156,1.9913626,-0.00070200226,555,53595,0.040495448,0.10246897,0.005256521,0.8614722490310669,138750,10.157455372544646,245.82,460.27828001976013
13900000,0.041944,1.989605,-0.0012061703,556,54627,0.042242397,0.022793269,0.004135646,0.9650012739002705,139000,10.560600631148846,250.0,461.0670688152313
13925000,0.054408003,1.9843029,-0.001350703,557,49590,0.038317125,0.06570582,0.004750573,0.9064488410949707,139250,9.673259875671793,246.77,461.86157727241516
13950000,0.06273599,1.979121,-0.0014183696,558,54331,0.04080946,0.037199814,0.005170676,0.950958326458931,139500,10.218091803219286,247.6,462.68986463546753
13975000,0.084876,1.9698681,-0.0012671694,559,55544,0.04222525,0.060483396,0.006903873,0.9174212515354156,139750,10.57355659258963,247.8,463.48178935050964
14000000,0.116639994,1.9635458,-0.0009623701,560,49063,0.04025848,0.050919663,0.009001881,0.9283460229635239,140000,10.150030141013268,249.36,464.2649507522583
14025000,0.061604,1.9586557,-0.0012958886,561,54875,0.04170004,0.02141947,0.0051944507,0.9693903066217899,140250,10.425009669306673,250.0,465.1047930717468
14050000,0.098904,1.9544542,0.0002305855,562,34175,0.041942842,0.022462506,0.007678137,0.9631560668349266,140500,10.485710201317342,250.0,465.89598512649536
14075000,0.056852,1.952534,-0.0010244099,563,55005,0.041957486,0.022551034,0.004894835,0.9662718735635281,140750,10.489370673400517,250.0,466.96233344078064
14100000,0.080543995,1.9490246,-0.0006777591,564,35437,0.040564664,0.07834221,0.0063305087,0.8855123817920685,141000,10.17869474004645,245.9,467.75172305107117
14125000,0.060904004,1.9458717,-0.0016536579,565,54423,0.04215997,0.02178922,0.005195193,0.9692246653139591,141250,10.539992542377114,250.0,468.78643131256104
14150000,0.11858801,1.9445835,-0.000742787,566,54528,0.04178751,0.039139476,0.0087107625,0.9455656372010708,141500,10.465168423935175,247.69,469.5833718776703
14175000,0.054224003,1.9439042,-0.001084297,567,53577,0.041634317,0.07063279,0.004738438,0.9028772488236427,141750,10.464165262153182,247.13,470.39337491989136
14200000,0.050591998,1.9418703,-0.0009674337,568,55693,0.041176323,0.10966726,0.004593636,0.8524214923381805,142000,10.340452433879182,244.35,471.189715385437
14225000,0.078088,1.9422315,-0.0018362602,569,53771,0.041278258,0.059106976,0.006243653,0.9210072979331017,142250,10.330669698808343,245.93,471.9795603752136
14250000,0.08401601,1.9437668,-0.0006617415,570,55552,0.04022303,0.091099024,0.006356145,0.8938411623239517,142500,10.131370912750862,245.3,472.781076669693
14275000,0.074192,1.945277,-0.0017532923,571,54945,0.042283565,0.05567662,0.005887275,0.9303368702530861,142750,10.607328084195032,246.07,473.5662491321564
14300000,0.07580001,1.9463584,-0.0005820496,572,55350,0.040697563,0.082062885,0.006101412,0.8794544190168381,143000,10.207235436795163,246.39,474.35637855529785
14325000,0.04282,1.9486952,-0.0010964137,573,46157,0.042173944,0.04451568,0.004261635,0.9403896257281303,143250,10.59772220556275,248.47,475.15175771713257
14350000,0.06596801,1.948568,-0.0017261542,574,55751,0.041178446,0.057550125,0.0054237344,0.9166283011436462,143500,10.294131950585397,247.87,476.02840995788574
14375000,0.074691996,1.9486151,-0.0010847151,575,53812,0.041069027,0.08419902,0.005906578,0.8890804350376129,143750,10.285378365905563,246.16,476.8139057159424
14400000,0.077416,1.9468901,-0.0010203327,576,52669,0.042598583,0.024192596,0.0060363403,0.9627222754061222,144000,10.649645192474127,250.0,477.6128890514374
14425000,0.06758,1.943916,-0.0011224581,577,55954,0.04211553,0.08361179,0.0056015807,0.8721140176057816,144250,10.536563040229558,245.21,478.4277639389038
14450000,0.035048,1.9409132,-0.001511056,578,49248,0.042504262,0.024159024,0.0036634007,0.9623348712921143,144500,10.626065893400519,250.0,479.21104526519775
14475000,0.101288006,1.9417406,-0.0003359549,579,53041,0.04207708,0.02487741,0.007558184,0.9603704549372196,144750,10.519270552839552,250.0,480.0437879562378
14500000,0.073276,1.9409796,-0.001469823,580,54199,0.04269222,0.074296,0.005918454,0.8973660096526146,145000,10.716265154494176,246.5,480.85039162635803
14525000,0.045456,1.9380486,-0.0012029995,581,53752,0.04117252,0.019290151,0.004204769,0.9690562356263399,145250,10.29312935819984,250.0,481.6426796913147
14550000,0.047532,1.9380184,-0.0011376285,582,49137,0.04116087,0.08109038,0.0043311277,0.8847629055380821,145500,10.271097604454262,245.56,482.4434084892273
14575000,0.067044,1.9387674,-0.0020573898,583,54310,0.041585606,0.12883534,0.005574242,0.8314104974269867,145750,10.422292023960326,241.32,483.2925238609314
14600000,0.07344,1.9378624,-0.0012991044,584,52579,0.04064166,0.13341972,0.00593172,0.8418411910533905,146000,10.159514515385162,238.87,484.08814811706543
14625000,0.043892,1.9378964,-0.0014820966,585,52817,0.03724178,0.2558432,0.004151596,0.725620836019516,146250,9.353414463874392,230.27,484.8892116546631
14650000,0.049004,1.9422405,-0.0018443752,586,54986,0.039073188,0.13035452,0.004429904,0.8340762257575989,146500,9.792611855412106,241.43,485.70180559158325
14675000,0.058519997,1.9460102,-0.0013997036,587,39771,0.04045162,0.06704512,0.0049715056,0.9039150103926659,146750,10.120395446597632,245.6,486.49066185951233
14700000,0.041864,1.9455884,-0.0015785589,588,56580,0.040132325,0.13318887,0.0040818914,0.8420836180448532,147000,10.076426565432921,239.15,487.45871138572693
14725000,0.06928,1.943539,-0.0015861044,589,53025,0.040636357,0.094997205,0.005710269,0.8701615035533905,147250,10.136338905698357,243.26,488.23219656944275
14750000,0.046083998,1.9437355,-0.001516831,590,54091,0.042384002,0.08978042,0.0044473675,0.8906237706542015,147500,10.580654249972621,243.33,489.0466191768646
14775000,0.055256,1.9407814,-0.0016420495,591,48263,0.0435742,0.025994992,0.0048201415,0.9604030847549438,147750,10.89354961709745,250.0,489.84599566459656
