n_updates,time_elapsed,value_loss,policy_entropy,total_timesteps,policy_loss,approxkl,explained_variance,serial_timesteps,fps,clipfrac,ep_reward_mean,ep_len_mean,true_reward
49,48.41692662239075,0.049874555,4.9314327,1225000,-0.0018240353,0.0028133274,0.9690037500113249,12250,54778,0.026420001,9.986407134245917,246.03,0.039812386
50,49.228108644485474,0.106944904,4.9218855,1250000,-0.0012868143,0.004791869,0.9472370445728302,12500,56361,0.053608,9.312854006104498,230.28,0.0370346
51,50.0257682800293,0.12164606,4.916151,1275000,-0.001284445,0.0033566866,0.9428601302206516,12750,37142,0.036236003,8.826361012323805,230.68,0.03468004
52,51.04921317100525,0.16613375,4.911467,1300000,-0.001822054,0.0051929764,0.8935490921139717,13000,54904,0.0635,9.242117782049899,242.5,0.036754925
53,51.850001096725464,0.030970559,4.908918,1325000,-0.001471094,0.0031975291,0.9731297940015793,13250,55507,0.029620003,8.856878689352015,242.76,0.03557563
54,52.64765286445618,0.073229544,4.90476,1350000,-0.0023401119,0.0048277373,0.9425502568483353,13500,48167,0.056855995,9.343163694991272,246.16,0.036790892
55,53.51667618751526,0.07194832,4.901763,1375000,-0.0018127656,0.0037300955,0.9429648257791996,13750,55792,0.040236,9.194208809105811,241.66,0.03651915
56,54.319963216781616,0.08291363,4.9008408,1400000,-0.0014115253,0.0031124144,0.9324075132608414,14000,56232,0.03046,9.291987008955848,242.46,0.036979485
57,55.135868549346924,0.14138678,4.900389,1425000,-0.0017398428,0.004646984,0.8904474154114723,14250,54840,0.055307996,8.905720957538488,247.69,0.034245342
58,55.94077467918396,0.051650204,4.90421,1450000,-0.0013534529,0.0046132654,0.9645113311707973,14500,55038,0.054380007,9.593392454664844,248.63,0.038163576
59,56.75101041793823,0.10409554,4.9069276,1475000,-0.0022416003,0.0055576377,0.9301723912358284,14750,55950,0.068555996,9.234159603986166,246.49,0.036239933
60,57.554402351379395,0.03460921,4.906768,1500000,-0.001537846,0.0036355667,0.9739855378866196,15000,57083,0.038324,9.338441867089745,250.0,0.03735377
61,58.339662313461304,0.05297953,4.9067926,1525000,-0.0015188053,0.0033585266,0.9659536816179752,15250,55423,0.034192003,9.897164317422794,248.27,0.039440084
62,59.14956307411194,0.058623146,4.9073706,1550000,-0.0019574042,0.004241717,0.9653060361742973,15500,56719,0.048660003,9.817310009680423,244.71,0.03903155
63,59.95056462287903,0.05998863,4.910195,1575000,-0.0012646702,0.0037550568,0.9645066149532795,15750,55952,0.040096,9.91595462465033,249.25,0.039318655
64,60.7691912651062,0.103833154,4.905872,1600000,-0.0013213955,0.0026369367,0.9508850425481796,16000,53518,0.021348003,9.355294312350807,234.91,0.037458487
65,61.58746099472046,0.2216702,4.8960414,1625000,-0.0015760658,0.0029509072,0.9252986088395119,16250,56562,0.025208,9.829520477635743,237.87,0.038990162
66,62.38706612586975,0.16770501,4.8860064,1650000,-0.0011237932,0.0031734272,0.9276424795389175,16500,55213,0.031116,9.72464567580435,231.82,0.038363233
67,63.19720149040222,0.07722121,4.8768377,1675000,-0.0016338186,0.0028541654,0.9644685089588165,16750,54044,0.023044001,9.24937768379094,233.95,0.03712955
68,64.01720786094666,0.033376273,4.869002,1700000,-0.0015145444,0.0028341901,0.9807850141078234,17000,52109,0.027668,9.481002199613759,238.98,0.03768858
69,64.84950590133667,0.14636847,4.865461,1725000,-0.0017067144,0.0036546998,0.9270685240626335,17250,55887,0.037404,9.008224417043818,236.17,0.03600053
70,65.66376090049744,0.11667522,4.8641577,1750000,-0.0017852554,0.0037162746,0.9304458573460579,17500,50519,0.03612,9.023041742196328,238.83,0.03523195
71,66.5204689502716,0.037442077,4.86232,1775000,-0.0019028534,0.0039080605,0.9795473478734493,17750,54354,0.042308,9.233700689710313,236.35,0.037298158
72,67.3392481803894,0.20853224,4.860171,1800000,-0.000850078,0.008897617,0.8723455518484116,18000,55964,0.117356,8.914440620183086,228.31,0.03547628
73,68.13712549209595,0.06891992,4.8580832,1825000,-0.0015544954,0.0024023843,0.9600982964038849,18250,55129,0.018276,9.63421393068339,244.47,0.038522262
74,68.9680745601654,0.12073121,4.853718,1850000,-0.0015169883,0.004020602,0.9530718810856342,18500,54805,0.046468,8.650469000161246,220.11,0.034349717
75,69.7856433391571,0.121065535,4.852227,1875000,-0.0009776788,0.005682853,0.9294486194849014,18750,55272,0.066504,8.60920889951902,225.0,0.034337338
76,70.59795236587524,0.034422643,4.851549,1900000,-0.0019386053,0.0040305033,0.9831056389957666,19000,48328,0.043128002,8.839008134331033,226.68,0.035890352
77,71.4714343547821,0.063822,4.8476048,1925000,-0.00069235364,0.0044031693,0.96967070735991,19250,55599,0.04672,8.7905680672995,224.23,0.03517978
78,72.27612900733948,0.042165115,4.846324,1950000,-0.0017554216,0.0039340123,0.9836303424090147,19500,56100,0.040551998,8.54061804751259,219.07,0.03460893
79,73.08148741722107,0.11063646,4.839579,1975000,-0.0022368121,0.0042063156,0.9488284438848495,19750,53765,0.047404,8.510196544580976,224.23,0.0335774
80,73.90710926055908,0.031305768,4.8332515,2000000,-0.0015259853,0.0034408192,0.9825709145516157,20000,53330,0.031239998,8.834815804943892,233.78,0.035483237
81,74.75114965438843,0.025886321,4.8279486,2025000,-0.0014921736,0.005065743,0.9829106032848358,20250,54537,0.05748,9.853169130273745,245.13,0.039504357
82,75.57367753982544,0.114215136,4.822281,2050000,-0.0017809604,0.004061782,0.941088143736124,20500,42728,0.044672,8.842219303612683,232.72,0.034743574
83,76.50440788269043,0.11502681,4.818461,2075000,-0.0013884667,0.0051170075,0.9327445849776268,20750,55369,0.061968,9.152034543407245,239.07,0.036230005
84,77.31969547271729,0.026854744,4.8134446,2100000,-0.00092008355,0.0051883566,0.9797687064856291,21000,40424,0.061739992,9.337654192952286,247.5,0.03740723
85,78.29673027992249,0.043310225,4.808921,2125000,-0.0015099345,0.0047047166,0.9578169919550419,21250,34137,0.053528003,9.369536642866152,248.15,0.037422754
86,79.38755822181702,0.06801684,4.806413,2150000,-0.0011646935,0.0048833257,0.9575561247766018,21500,57271,0.05438,8.947454901397668,236.92,0.035527285
87,80.17132258415222,0.14886045,4.8025384,2175000,-0.0022677921,0.0032815374,0.9414657205343246,21750,57071,0.032172002,9.130927978664221,229.69,0.03580122
88,80.95234751701355,0.12030804,4.8018446,2200000,-0.0023179944,0.006139302,0.9407573379576206,22000,56006,0.076152004,9.00251330979857,232.76,0.03492071
89,81.75755763053894,0.06340086,4.801226,2225000,-0.0017561972,0.0050633363,0.9720337931066751,22250,55678,0.058156002,9.285476816960262,228.58,0.03683642
90,82.57672214508057,0.026342627,4.796232,2250000,-0.001707082,0.0039623464,0.9854878038167953,22500,54515,0.041116,9.722939626072648,240.55,0.03889033
91,83.39112639427185,0.07601198,4.788724,2275000,-0.0011469184,0.0055895275,0.9442175440490246,22750,55432,0.067764,9.3940059088404,239.81,0.037122294
92,84.19555425643921,0.053962726,4.783546,2300000,-0.00093973504,0.0052586724,0.9704937431961298,23000,55779,0.061564,9.156013078341395,240.58,0.036375377
93,85.00070667266846,0.031006236,4.7798204,2325000,-0.0021765858,0.0027339938,0.9854760905727744,23250,54880,0.023948,8.675884255999883,229.83,0.034805506
94,85.81170082092285,0.024937354,4.7755723,2350000,-0.001311868,0.0042420086,0.988036329858005,23500,54935,0.046152003,8.767326252243384,227.39,0.035015292
95,86.62661385536194,0.044157557,4.7696886,2375000,-0.0015410819,0.0041493042,0.9722550008445978,23750,53313,0.047644,9.253230083966887,238.31,0.03698685
96,87.45936155319214,0.17731239,4.7633023,2400000,-0.00048743217,0.005508571,0.8424789756536484,24000,56230,0.06751599,8.348923279720548,229.84,0.033399913
97,88.26777768135071,0.10864329,4.761647,2425000,-0.0013159785,0.002283737,0.934218056499958,24250,56371,0.01918,8.705500755704088,226.1,0.035526134
98,89.0748062133789,0.14558391,4.7616143,2450000,-0.0006272055,0.0034978413,0.916954442858696,24500,55799,0.039892003,8.867931572923517,227.5,0.035486028
99,89.86810636520386,0.22504166,4.763276,2475000,-0.0011419946,0.0069312043,0.8763027265667915,24750,53698,0.078896,8.00399773730589,217.9,0.031343002
100,90.68015265464783,0.09401725,4.7645507,2500000,-0.0026807867,0.0064762346,0.9537414610385895,25000,55153,0.077096,9.414526437994063,233.99,0.037373602
101,91.48812770843506,0.06008429,4.7652197,2525000,-0.0012645632,0.0055142567,0.9668791778385639,25250,54177,0.06723999,9.322987140441802,238.99,0.03719308
102,92.30458879470825,0.018785398,4.7642307,2550000,-0.0010466825,0.003184924,0.9858258385211229,25500,53065,0.031492002,9.28589488442538,242.73,0.03729767
103,93.12517619132996,0.071025066,4.761836,2575000,-0.0014776246,0.0050311657,0.948175236582756,25750,55454,0.057687998,8.699345086576614,239.64,0.0345296
104,93.91277551651001,0.031434268,4.760421,2600000,-0.0015734136,0.003117394,0.9676541537046432,26000,48604,0.030272001,9.219609426354891,247.84,0.03688867
105,94.77872824668884,0.0880581,4.7574105,2625000,-0.0019690031,0.004988823,0.9459414258599281,26250,55067,0.060124,9.280729968629213,236.99,0.037132565
106,95.59429216384888,0.03962768,4.753031,2650000,-0.0009282968,0.005276453,0.9761580340564251,26500,44694,0.062075995,9.158043071289594,236.21,0.037012145
107,96.51692485809326,0.072192796,4.7483225,2675000,-0.0011807054,0.005946095,0.9569483362138271,26750,56222,0.071388006,9.363330668611178,237.06,0.03765944
108,97.32246661186218,0.02575629,4.743647,2700000,-0.0006418419,0.002554942,0.9849717132747173,27000,54918,0.022268,9.416478175045194,240.61,0.037807707
109,98.13603711128235,0.021159563,4.7392616,2725000,-0.0016310472,0.003353823,0.9839761387556791,27250,49111,0.034336,9.547412874378733,245.17,0.038034514
110,98.99937438964844,0.03642012,4.7388883,2750000,-0.0010679931,0.002650311,0.9783761501312256,27500,53220,0.022328,10.052126736009631,243.51,0.04035694
111,99.81371068954468,0.08300141,4.7385464,2775000,-0.0017923905,0.0037117742,0.9533346258103848,27750,36851,0.041184,9.59003555234529,238.06,0.03806377
112,100.8460123538971,0.050674837,4.739135,2800000,-0.0019760996,0.0039733183,0.9729431457817554,28000,56829,0.042544,9.433465635055704,236.59,0.037651382
113,101.63150024414062,0.025661621,4.7413597,2825000,-0.0010035078,0.0022018019,0.9879164472222328,28250,56632,0.018296,8.935082729609071,228.71,0.035756595
114,102.42500495910645,0.046807848,4.742161,2850000,-0.00077286345,0.0054635964,0.9713938850909472,28500,54629,0.06576799,8.997712664089832,231.99,0.036048356
115,103.2399742603302,0.04776694,4.7427926,2875000,-0.0018278448,0.004302713,0.9790254682302475,28750,48138,0.050272,8.948413391109025,226.26,0.035618443
116,104.10708951950073,0.026402855,4.742454,2900000,-0.0016420379,0.0034582056,0.9837889298796654,29000,43932,0.03496,9.275028090833075,238.44,0.037308745
117,105.02897119522095,0.019197915,4.7408094,2925000,-0.001620228,0.0043701753,0.9853879800066352,29250,56111,0.047292,8.682612314544972,238.2,0.0348521
118,105.83435654640198,0.048264522,4.7399535,2950000,-0.0012019102,0.0028651198,0.9702082853764296,29500,54413,0.026432002,9.321345566213967,240.07,0.036955375
119,106.65467166900635,0.020648729,4.73705,2975000,-0.0018613046,0.0039186706,0.9894756777212024,29750,53981,0.039084,8.580456021853688,229.6,0.034508843
120,107.48409295082092,0.02194747,4.7293453,3000000,-0.0013700399,0.0036695593,0.9876163909211755,30000,37015,0.039824,9.074778584223422,235.96,0.036279034
121,108.51545977592468,0.03224647,4.721837,3025000,-0.00052730215,0.0061801644,0.9662654399871826,30250,48726,0.074872,9.494485947054054,247.65,0.037871484
122,109.3792953491211,0.015050942,4.7153254,3050000,-0.0016153876,0.0030712858,0.9833807460963726,30500,56519,0.026748002,9.433175156759935,247.58,0.03773746
123,110.18074774742126,0.017415497,4.7084785,3075000,-0.0013518238,0.003734441,0.9828137010335922,30750,56240,0.039715998,10.026414312717206,250.0,0.040105656
124,110.98875689506531,0.013459044,4.70283,3100000,-0.0015586813,0.0027019852,0.9839416109025478,31000,54510,0.021443998,9.536663489187454,250.0,0.03814665
125,111.80073165893555,0.045050595,4.695581,3125000,-0.001900582,0.0032741285,0.962690956890583,31250,55027,0.031792,9.49718328578043,241.35,0.037777763
126,112.60708928108215,0.039558448,4.693905,3150000,-0.0014538827,0.005496874,0.9570263735949993,31500,50533,0.067452,9.342652586222576,245.41,0.03726957
127,113.45315909385681,0.024130775,4.69504,3175000,-0.0013112056,0.004932006,0.963561873883009,31750,53909,0.058620006,9.20113303278602,247.76,0.036804955
128,114.26568984985352,0.10036768,4.6970654,3200000,-0.0013264371,0.0041762376,0.8940890356898308,32000,54929,0.045328,9.319427952769956,243.19,0.036529765
129,115.0847601890564,0.102222666,4.703973,3225000,-0.0014081843,0.0052166763,0.8747897446155548,32250,50522,0.065419994,9.295832373452503,245.19,0.036632735
130,115.9145405292511,0.15687431,4.7102365,3250000,-0.0022711444,0.007044211,0.8488083034753799,32500,55044,0.089512005,9.371782336027941,241.45,0.036122963
131,116.72606492042542,0.04388977,4.711343,3275000,-0.0011980429,0.0052634487,0.9549809955060482,32750,55053,0.063028,9.89196375464755,248.02,0.039494675
132,117.54386806488037,0.10143727,4.71198,3300000,-0.0023388513,0.004643003,0.9095982983708382,33000,54720,0.051411998,9.299786939676487,240.26,0.03626044
133,118.35252928733826,0.04381626,4.712614,3325000,-0.0012852524,0.0050403774,0.9678946025669575,33250,55564,0.059567995,9.918354330150269,241.29,0.039661046
134,119.15878510475159,0.066340946,4.7105346,3350000,-0.0016254984,0.0041072974,0.9328252822160721,33500,54631,0.043247998,9.702103812445129,249.08,0.038089044
135,119.97081708908081,0.04420722,4.70915,3375000,-0.0017700164,0.00503926,0.9616762958467007,33750,52759,0.061936002,9.540141779281694,242.24,0.038193084
136,120.79434442520142,0.021062585,4.7115626,3400000,-0.0020908,0.0032377609,0.968508206307888,34000,55691,0.030732,9.180704345644912,245.25,0.03681913
137,121.59896421432495,0.018075272,4.7126665,3425000,-0.0012780022,0.0051732226,0.9797367881983519,34250,56142,0.063836,9.87103316913761,247.64,0.039386638
138,122.39203000068665,0.018717889,4.7088113,3450000,-0.0003629277,0.004669613,0.9803515281528234,34500,50464,0.055356003,9.426879425461983,245.15,0.03776548
139,123.23439931869507,0.09790112,4.7018423,3475000,-0.0021427912,0.004691186,0.9226276651024818,34750,54913,0.051619995,9.788143415279919,237.72,0.03851322
140,124.03902673721313,0.042034283,4.696332,3500000,-0.0006989956,0.0046187253,0.9445240013301373,35000,49132,0.053467996,9.556415975645287,248.56,0.037981056
141,124.8833544254303,0.07425085,4.690351,3525000,-0.0018720713,0.0052384427,0.9314259812235832,35250,54450,0.061808,9.607077200670538,241.66,0.03817126
142,125.7145836353302,0.018982757,4.6861014,3550000,-0.00046160986,0.004198002,0.9809868857264519,35500,53891,0.044808,10.328950556558366,250.0,0.0413158
143,126.52483749389648,0.21195193,4.6835318,3575000,-0.0017302202,0.006038319,0.7569138407707214,35750,54845,0.078732,9.151427313093222,239.01,0.03578658
144,127.33352279663086,0.1184497,4.6843505,3600000,-0.0015670849,0.005428858,0.8627700209617615,36000,33767,0.067619994,9.714749651829715,245.98,0.038164213
145,128.41216111183167,0.050789475,4.6884594,3625000,-0.0013881804,0.0041040303,0.9456486068665981,36250,55463,0.046932,9.81246703459864,245.98,0.03933941
146,129.19874215126038,0.07415362,4.6916647,3650000,-0.0010612973,0.0049894177,0.9356140643358231,36500,57186,0.059503995,9.921960374108025,241.62,0.039740387
147,129.980726480484,0.07776441,4.6938057,3675000,-0.0019232131,0.004660009,0.934879831969738,36750,54774,0.05438,9.697571841805802,237.83,0.03877565
148,130.79788899421692,0.14552927,4.695889,3700000,-0.0015925722,0.005179421,0.9183065295219421,37000,56219,0.061628003,10.429163027611429,234.48,0.04138943
149,131.58817219734192,0.110168196,4.7017336,3725000,-0.0006225064,0.0034940573,0.9332651123404503,37250,55836,0.034836,9.615525457031472,230.97,0.038218707
150,132.37443614006042,0.1726898,4.7056246,3750000,-0.0021123097,0.0038306292,0.9246230870485306,37500,45331,0.042404,9.412404399818193,215.53,0.037602264
151,133.2714982032776,0.120758794,4.70633,3775000,-0.002600244,0.004810194,0.9299900904297829,37750,39246,0.056555998,9.797071312508578,231.48,0.039224643
152,134.2332615852356,0.033408634,4.706971,3800000,-0.0010187486,0.003223195,0.9730675593018532,38000,41693,0.031516,10.745236434238313,247.69,0.043032706
153,135.16929578781128,0.054676384,4.706317,3825000,-0.002265172,0.0041174954,0.9504014477133751,38250,56043,0.043588,10.422347180524502,243.66,0.0416724
154,135.94588994979858,0.07542755,4.701721,3850000,-0.0008352455,0.005368666,0.9477884322404861,38500,46498,0.06308,10.521601028103113,241.86,0.042365547
155,136.83071565628052,0.05741314,4.6988163,3875000,-0.0010454288,0.005173272,0.9549009650945663,38750,54355,0.060007997,10.895611101524738,247.02,0.043209743
156,137.64913392066956,0.04168511,4.6934185,3900000,-0.002075884,0.0033211492,0.9742043279111385,39000,55002,0.030671999,10.50267656841872,237.89,0.042390656
157,138.4564688205719,0.08242637,4.687873,3925000,-0.0018415094,0.004633042,0.9340056553483009,39250,54950,0.052600004,10.475268198530248,241.82,0.041650742
158,139.25067853927612,0.06070733,4.6838655,3950000,-0.0015393521,0.0068472056,0.9481652230024338,39500,54418,0.08410401,9.841671040023968,243.78,0.039474092
159,140.0588037967682,0.06161095,4.6822805,3975000,-0.0014346795,0.0040646526,0.9436000138521194,39750,45200,0.047771998,10.2721100863647,242.92,0.041149624
160,140.96207857131958,0.03624124,4.6827884,4000000,-0.0014130686,0.0039131646,0.972528038546443,40000,49729,0.0432,10.707170164209337,247.8,0.04286271
161,141.83318066596985,0.020335931,4.6808023,4025000,-0.0015342638,0.0047259727,0.9862705580890179,40250,52707,0.053675998,10.142350528814713,245.15,0.040870804
162,142.6514172554016,0.08391251,4.6786447,4050000,-0.0019976848,0.004901019,0.9197050333023071,40500,39538,0.056660004,9.531639477840828,240.63,0.03800157
163,143.6236448287964,0.2421856,4.678487,4075000,-0.00070255494,0.0026130981,0.8605706691741943,40750,37130,0.027991999,9.014398267661381,220.7,0.03579082
164,144.63688325881958,0.18222173,4.6789227,4100000,-0.0006973793,0.0015279871,0.8775591552257538,41000,57292,0.009416,9.237068442208237,232.33,0.0365728
165,145.41101551055908,0.1238846,4.6795797,4125000,-0.0012351868,0.0033111211,0.8991635888814926,41250,49924,0.034108,10.276801600680471,247.49,0.040259413
166,146.2604398727417,0.047919102,4.680152,4150000,-0.0013342723,0.004533136,0.9612880013883114,41500,54857,0.050448,10.422939680430126,245.02,0.04176569
167,147.0615417957306,0.09785016,4.678684,4175000,-0.0018116446,0.003891746,0.9298737868666649,41750,55923,0.044452,9.615590396153948,234.7,0.03837733
168,147.86643934249878,0.040999666,4.6800036,4200000,-0.0014288586,0.0041307914,0.963077113032341,42000,47308,0.047308,10.269069997978804,247.87,0.04100407
169,148.7374541759491,0.058341376,4.6777635,4225000,-0.0016324889,0.0038888294,0.9556184038519859,42250,54213,0.04112,9.963342695651555,240.74,0.039687824
170,149.55022835731506,0.014018714,4.671552,4250000,-0.0016810524,0.004332304,0.9888187637552619,42500,53109,0.046816003,10.320068540258195,250.0,0.041280273
171,150.3678035736084,0.019043785,4.6634264,4275000,-0.0023346867,0.0039649857,0.9889769125729799,42750,55182,0.042731997,9.85916051222368,238.03,0.039910305
172,151.17608523368835,0.102896154,4.6537595,4300000,-0.0017612925,0.004966142,0.9554132111370564,43000,31741,0.060983997,9.428276597836756,220.86,0.038315468
173,152.3085741996765,0.05072815,4.647916,4325000,-0.0010060538,0.0037806407,0.9762443881481886,43250,55423,0.04256,9.446325881957492,226.64,0.038256083
174,153.11947512626648,0.10963917,4.6446924,4350000,-0.0014720768,0.0039251572,0.9515253454446793,43500,51164,0.041860003,9.510097910505179,224.39,0.037969172
175,153.97312998771667,0.08956186,4.6432905,4375000,-0.0010201036,0.004677099,0.9685922041535378,43750,42838,0.054464005,9.388833556361638,214.31,0.038205873
176,154.91011953353882,0.13864267,4.642408,4400000,0.00034425737,0.008637728,0.9427302330732346,44000,55636,0.10405201,9.769637121181223,223.47,0.038304623
177,155.72159814834595,0.15368646,4.6419687,4425000,-0.0015403412,0.0046610916,0.9351370856165886,44250,54026,0.052996002,10.302290805347948,229.86,0.04042985
178,156.55253887176514,0.06996695,4.642253,4450000,-0.001301368,0.0049464824,0.9736917056143284,44500,53555,0.057948,10.229995803078156,227.99,0.04098023
179,157.37029147148132,0.114347756,4.641862,4475000,-0.001179259,0.005357903,0.9408014416694641,44750,56263,0.063564,10.366807927310111,232.88,0.041173868
180,158.16841769218445,0.087702855,4.6422195,4500000,-0.0015702688,0.0038657393,0.967564333230257,45000,53868,0.039947998,10.141818219790949,220.15,0.04118518
181,158.98410844802856,0.051848345,4.644459,4525000,-0.001215668,0.0042559477,0.9749573543667793,45250,49708,0.0486,9.931669218344087,233.61,0.040212728
182,159.83364295959473,0.016479349,4.6476755,4550000,0.00072845514,0.005727182,0.9925813884474337,45500,41678,0.066188,10.148528793733158,232.75,0.04153969
183,160.7659728527069,0.04535792,4.6500587,4575000,-0.0016306629,0.003590389,0.9778092727065086,45750,50572,0.038939998,10.546758476495889,237.96,0.04252644
184,161.59377121925354,0.08526127,4.6544647,4600000,-0.0013035005,0.004563879,0.9565971568226814,46000,55647,0.056592,10.01820888719365,237.55,0.039900675
185,162.41421556472778,0.051954724,4.6558843,4625000,-0.0014000456,0.0041746525,0.9759074803441763,46250,55277,0.050004005,10.467801711190255,236.34,0.04228792
186,163.22748231887817,0.044131726,4.6556754,4650000,-0.0007965878,0.0027066548,0.981513163074851,46500,56034,0.02714,10.591289479358101,235.2,0.04277438
187,164.03048086166382,0.14845976,4.654458,4675000,-0.0015741776,0.004768337,0.9499899670481682,46750,54694,0.056335997,10.099465987303956,220.16,0.041193288
188,164.82672762870789,0.06493923,4.6535797,4700000,-0.0019271502,0.0043105194,0.9806331135332584,47000,55393,0.048783995,9.764932730605622,213.2,0.040684517
189,165.6158881187439,0.14110047,4.6509624,4725000,-0.0015073244,0.0041620038,0.967903308570385,47250,55179,0.047767997,7.033239899164519,157.75,0.03231596
190,166.40674901008606,0.088286765,4.645974,4750000,-0.0021940947,0.0050118663,0.9778152536600828,47500,53014,0.058856,8.594548266900238,187.23,0.037409306
191,167.23361349105835,0.16234371,4.6382494,4775000,-0.0015537159,0.0043188413,0.9488875865936279,47750,55958,0.048904,9.570804301263788,211.83,0.03893033
192,168.02903652191162,0.04240696,4.6318245,4800000,-0.002184407,0.0040361974,0.98671252746135,48000,49206,0.043176003,9.401738021152573,211.96,0.03918645
193,168.89694356918335,0.13149631,4.630277,4825000,-0.0013333792,0.0041937814,0.9608389623463154,48250,53435,0.04492,8.877591758628377,196.45,0.037548672
194,169.73517489433289,0.12209593,4.630026,4850000,-0.0021494196,0.003654011,0.9674672298133373,48500,53867,0.036172,10.481256591888851,209.83,0.043637726
195,170.54373812675476,0.20673399,4.6290364,4875000,-0.0032099844,0.0037106394,0.9420297481119633,48750,49413,0.035664,9.271869374509187,192.47,0.03824649
196,171.3856406211853,0.088506855,4.624641,4900000,-0.002446284,0.0051426445,0.9703753795474768,49000,54370,0.057612002,10.069393044881199,216.46,0.041336525
197,172.19462847709656,0.072108634,4.621342,4925000,-0.0018229453,0.0046604485,0.9735262673348188,49250,54800,0.053715996,10.10708313828086,219.17,0.041461024
198,172.98952293395996,0.11295806,4.620207,4950000,-0.0027186642,0.005216538,0.9527601860463619,49500,49972,0.060576003,10.369992958556576,229.52,0.04183243
199,173.84202647209167,0.13070258,4.622523,4975000,-0.0033722345,0.0041514407,0.9474169500172138,49750,38795,0.043884,9.250600962130834,213.09,0.037763253
200,174.8409707546234,0.073838376,4.6251917,5000000,-0.0020171986,0.0045156414,0.9678275845944881,50000,52536,0.051508,10.768206323741252,232.56,0.043364193
201,175.6666567325592,0.0820065,4.6290197,5025000,-0.002151285,0.0027504396,0.9620967507362366,50250,56009,0.020688001,11.005581979794442,234.47,0.0438726
202,176.46950221061707,0.12898299,4.6321564,5050000,-0.00126591,0.004128557,0.9474539160728455,50500,55284,0.04698,9.587424807903881,216.68,0.03862443
203,177.27646827697754,0.17469947,4.6322594,5075000,-0.0015285369,0.0042750267,0.923537902534008,50750,54340,0.047848,10.004357423123766,229.48,0.03931155
204,178.08934664726257,0.24882011,4.6316423,5100000,-0.0018831439,0.003486822,0.914868101477623,51000,54092,0.034188002,9.166513848532304,207.14,0.03532665
205,178.89492297172546,0.19639559,4.6306067,5125000,-0.0024410882,0.0038959682,0.9255350157618523,51250,33564,0.041619997,9.963730695112181,216.9,0.040200405
206,179.98001742362976,0.09071545,4.6308656,5150000,-0.0018203271,0.0031830245,0.9550020545721054,51500,56632,0.029216,9.878878728962537,231.77,0.040286712
207,180.75310754776,0.066660166,4.6266165,5175000,-0.002230487,0.0033786693,0.9691509827971458,51750,52734,0.031772003,10.316771137806361,231.98,0.041975025
208,181.57857751846313,0.060685057,4.6247287,5200000,-0.0016612979,0.0040218285,0.9720288999378681,52000,56480,0.043188,10.93071085210202,242.4,0.04361202
209,182.3763198852539,0.08948365,4.6228423,5225000,-0.0023417515,0.0049524447,0.958744466304779,52250,56174,0.057304002,9.948938379350963,231.24,0.03986736
210,183.17060494422913,0.11335035,4.6229005,5250000,-0.0019805937,0.004643915,0.938466340303421,52500,55677,0.054268003,9.591363968977966,230.54,0.03854428
211,183.97309947013855,0.20775947,4.625172,5275000,-0.0021437858,0.0040376256,0.9054055139422417,52750,50133,0.044492,9.065125364954602,214.78,0.037174217
212,184.81879258155823,0.08661923,4.6265416,5300000,-0.0025753458,0.0036571524,0.9624186493456364,53000,54551,0.039532,10.25292122549412,234.75,0.041331444
213,185.61794996261597,0.11640005,4.628419,5325000,-0.001960252,0.003586198,0.9476184360682964,53250,35029,0.037943996,9.68711141171374,230.03,0.03910436
214,186.66361260414124,0.1994479,4.62951,5350000,-0.0017887407,0.005170106,0.9117557108402252,53500,56712,0.058791995,9.455602368077525,221.86,0.0378593
215,187.44053530693054,0.11846621,4.628895,5375000,-0.0020977645,0.0026158518,0.9585408009588718,53750,55073,0.022615999,9.469394999775714,217.01,0.038954575
216,188.23004841804504,0.15790345,4.626607,5400000,-0.0018141788,0.0029060238,0.9412266872823238,54000,44805,0.029624,9.189763074179664,218.38,0.03731153
217,189.12166810035706,0.20007023,4.6247935,5425000,-0.0015623701,0.003269327,0.9192545562982559,54250,29331,0.03398,9.390313296991872,218.4,0.03773248
218,190.31070137023926,0.07933672,4.623732,5450000,-0.0022529024,0.003069296,0.9640683606266975,54500,49973,0.027808,9.989560769931304,230.84,0.040822595
219,191.1570529937744,0.14566024,4.6237755,5475000,-0.0024423369,0.00444241,0.9402250945568085,54750,56526,0.04906,9.633002089638822,220.21,0.0388677
220,191.94306755065918,0.12666324,4.6194744,5500000,-0.0018507376,0.0039018947,0.9321280792355537,55000,49239,0.042516,9.846505795252938,232.88,0.039621
221,192.77744722366333,0.04352092,4.6130958,5525000,-0.0026607818,0.003291192,0.9784908797591925,55250,39940,0.03142,10.026746055369404,237.28,0.040417966
222,193.74762868881226,0.13727766,4.603949,5550000,-0.0015486332,0.0050012018,0.9390018992125988,55500,56952,0.055611998,8.797855059238918,218.39,0.03601264
223,194.52466583251953,0.102741465,4.5998,5575000,-0.0019939481,0.0035308427,0.9639350660145283,55750,53905,0.035648,9.765180833307168,214.56,0.03981721
224,195.33491110801697,0.08893742,4.5995393,5600000,-0.0017846243,0.0048759864,0.9715602491050959,56000,55649,0.059268005,9.03613197612258,215.29,0.037032258
225,196.1336691379547,0.10795121,4.6007195,5625000,-0.002570936,0.0033831322,0.963818620890379,56250,54907,0.033192,10.08589330448136,219.32,0.04081405
