fps,ep_len_mean,total_timesteps,policy_entropy,true_reward,serial_timesteps,approxkl,clipfrac,explained_variance,value_loss,policy_loss,time_elapsed,n_updates,ep_reward_mean
61729,250.0,20825000,-0.48115778,0.18609181,208250,0.020153088,0.233596,0.872731164097786,0.014258456,0.004800508,667.5185565948486,833,46.52295733377338
53656,248.11,20850000,-0.4844903,0.18593803,208500,0.01646701,0.217664,0.5193755030632019,0.0648212,-0.0007655666,668.3228735923767,834,46.16704863898456
48744,248.3,20875000,-0.49041072,0.18588674,208750,0.024861341,0.26865998,0.41217511892318726,0.07653951,0.0014328711,669.2176039218903,835,46.18386341646314
54813,250.0,20900000,-0.49505678,0.18616001,209000,0.014349943,0.18972401,0.7508897036314011,0.010952236,0.007371664,670.1769261360168,836,46.540002355724575
58973,250.0,20925000,-0.49941435,0.18599853,209250,0.016139869,0.204564,0.7344014048576355,0.019826084,0.009243613,671.0528876781464,837,46.49963399671018
56421,250.0,20950000,-0.5033968,0.18601787,209500,0.011984185,0.149904,0.564687043428421,0.023495832,0.005621751,671.9037516117096,838,46.50446719184518
50519,250.0,20975000,-0.5072476,0.18586627,209750,0.030475562,0.28625602,0.5117701590061188,0.019809265,0.027104786,672.7779417037964,839,46.46656819142401
50999,250.0,21000000,-0.5091751,0.18621168,210000,0.011912926,0.165176,0.7374030649662018,0.009948463,0.004264885,673.7287487983704,840,46.552922384515405
57849,248.32,21025000,-0.50972867,0.18598932,210250,0.010004136,0.13744001,0.4271619915962219,0.07550546,-0.002589003,674.6291313171387,841,46.2137280767411
59450,250.0,21050000,-0.5089722,0.18625592,210500,0.008445128,0.113616005,0.7038813531398773,0.012347099,0.001137604,675.4536445140839,842,46.56398243412375
60431,248.35,21075000,-0.5093435,0.1858161,210750,0.019110274,0.225672,0.47965556383132935,0.073199846,0.0004912882,676.2861530780792,843,46.18267544098198
61758,250.0,21100000,-0.5109697,0.18604058,211000,0.01490964,0.19878,0.8458943068981171,0.010162681,0.0018159194,677.0815336704254,844,46.51014398917556
61882,250.0,21125000,-0.5127412,0.18612164,211250,0.017951779,0.22903201,0.8426453769207001,0.006190977,0.0031377028,677.8719668388367,845,46.53040935307741
61220,250.0,21150000,-0.51294965,0.18602943,211500,0.018311163,0.207708,0.8625109642744064,0.0068314224,0.0023704658,678.6545927524567,846,46.5073599626869
62751,250.0,21175000,-0.51283723,0.1860333,211750,0.01573259,0.19995199,0.8663937300443649,0.006662267,0.0020497846,679.4497828483582,847,46.50832577608526
61611,250.0,21200000,-0.51343197,0.18594967,212000,0.014898243,0.19606,0.85987688601017,0.006115845,0.002495625,680.2251098155975,848,46.48741692923009
62513,248.67,21225000,-0.5159894,0.1860237,212250,0.017427677,0.22461203,0.46015220880508423,0.07299934,-0.0017383674,681.0025708675385,849,46.28968374408782
62116,248.46,21250000,-0.5200404,0.18577655,212500,0.0372893,0.35064,0.9010601863265038,0.031620048,0.0052065873,681.7731595039368,850,46.251933630257845
60709,250.0,21275000,-0.52392155,0.18609022,212750,0.016712384,0.214328,0.8428999036550522,0.009747097,0.0035814561,682.5657982826233,851,46.52254829645157
61880,248.71,21300000,-0.5266209,0.18565173,213000,0.014832659,0.20332399,0.2626475691795349,0.15505241,-0.002602169,683.3606770038605,852,46.2322578971833
61011,250.0,21325000,-0.52588654,0.18589216,213250,0.015392201,0.197424,0.8699479103088379,0.010456422,0.002069093,684.1339938640594,853,46.47304358042776
60429,249.36,21350000,-0.52791035,0.1858358,213500,0.021566352,0.250444,0.3659175634384155,0.08125524,0.0006903858,684.9209263324738,854,46.36795465573668
63672,249.37,21375000,-0.5303089,0.1858334,213750,0.026379075,0.291596,0.4065227508544922,0.07752235,-0.00018589145,685.7223808765411,855,46.37246134057641
62652,250.0,21400000,-0.53177106,0.18614203,214000,0.012333003,0.16544001,0.8716272264719009,0.007049413,-0.0011516353,686.4853918552399,856,46.53550674848258
60719,249.36,21425000,-0.53694564,0.18597181,214250,0.018898679,0.24136002,0.38298553228378296,0.07979795,-0.001080048,687.2697992324829,857,46.401483689248565
59914,250.0,21450000,-0.54027647,0.18592466,214500,0.015014349,0.193964,0.8580277562141418,0.0082523655,0.0017405062,688.0793790817261,858,46.48116676777601
59296,250.0,21475000,-0.540606,0.18583024,214750,0.012705909,0.173664,0.8532241135835648,0.007314074,-0.0005073605,688.8800039291382,859,46.4575581984967
47333,250.0,21500000,-0.5431263,0.18605688,215000,0.03678487,0.34232,0.8571606576442719,0.005964292,0.012356813,689.6731841564178,860,46.51422253161669
61777,250.0,21525000,-0.5448786,0.18618385,215250,0.014131462,0.183828,0.8613312095403671,0.0054285405,0.0012782089,690.5753087997437,861,46.54596175849438
62418,249.37,21550000,-0.5472808,0.18570206,215500,0.031748068,0.33896,0.3522355556488037,0.080072984,0.0011764278,691.3693559169769,862,46.33622043929994
61936,247.75,21575000,-0.54678404,0.18597966,215750,0.08791255,0.49282804,0.8978161886334419,0.030514631,0.01554019,692.1751852035522,863,46.136661230102185
61921,249.36,21600000,-0.54491395,0.18561223,216000,0.018557861,0.232548,0.36936116218566895,0.07785837,-0.0004918383,692.9562735557556,864,46.31159266315401
61844,250.0,21625000,-0.5439609,0.18597424,216250,0.016640248,0.212536,0.8490494340658188,0.0083784815,0.0014331976,693.7281985282898,865,46.49355993255973
59611,250.0,21650000,-0.54348916,0.18600678,216500,0.018010864,0.213768,0.8474617600440979,0.0062118927,0.0032855119,694.5145270824432,866,46.501694021373986
61445,250.0,21675000,-0.5433844,0.18614434,216750,0.0129844425,0.16950801,0.8606545180082321,0.0062961085,0.00019927851,695.3121786117554,867,46.53608612298965
61918,250.0,21700000,-0.54355633,0.18610108,217000,0.016584296,0.19086,0.8566647469997406,0.00668322,0.0024711634,696.0906732082367,868,46.525266967266795
61229,250.0,21725000,-0.546376,0.18624288,217250,0.010824488,0.147,0.86766317486763,0.008540638,-0.00040786565,696.8875224590302,869,46.560716136693955
60631,249.33,21750000,-0.55015254,0.18609658,217500,0.017396009,0.21638,0.8729929625988007,0.048913583,-0.003146482,697.6926770210266,870,46.450409899055956
60163,247.95,21775000,-0.5540675,0.1863111,217750,0.011225286,0.157128,0.36261630058288574,0.074223384,-0.0026797778,698.5062935352325,871,46.22483536586165
61754,250.0,21800000,-0.55873525,0.1864412,218000,0.016161134,0.208108,0.8400229513645172,0.005568837,0.0031833097,699.2964720726013,872,46.61029905706644
61448,250.0,21825000,-0.56135017,0.18633857,218250,0.020588256,0.24366398,0.856786847114563,0.007956972,0.004049594,700.0989904403687,873,46.58464412294328
61428,250.0,21850000,-0.5627632,0.18620156,218500,0.021731269,0.25835598,0.8625230491161346,0.006573476,0.0047656326,700.9035453796387,874,46.55039240553975
61302,250.0,21875000,-0.5635834,0.18631697,218750,0.014502572,0.18392,0.8683944195508957,0.006119631,0.00067731465,701.6827766895294,875,46.57924680992961
62262,250.0,21900000,-0.56542677,0.18627244,219000,0.013232221,0.1744,0.8664322793483734,0.0071484954,0.0006627672,702.467291355133,876,46.568108207732436
55504,248.14,21925000,-0.5683074,0.18631606,219250,1.9377375,0.32551202,0.35640203952789307,0.07596305,0.00030298549,703.2678329944611,877,46.275184415131804
61876,250.0,21950000,-0.56890404,0.18604256,219500,0.020520061,0.26286003,0.8731967061758041,0.007911018,0.0052448874,704.1270055770874,878,46.51063926808536
47948,250.0,21975000,-0.56965655,0.18570635,219750,0.01219586,0.167248,0.86533123254776,0.0062742843,-0.00010939166,704.954097032547,879,46.42658626370132
59978,249.18,22000000,-0.56804305,0.18570001,220000,0.018358191,0.23244,0.40051138401031494,0.07593491,-0.0014653603,705.9036431312561,880,46.30753313854337
56393,250.0,22025000,-0.5650371,0.18576208,220250,0.043624744,0.395988,0.8529839068651199,0.009219269,0.016116751,706.7102746963501,881,46.44052260227502
58260,250.0,22050000,-0.5644933,0.18554129,220500,0.012969916,0.17838402,0.8415450155735016,0.011693576,0.00097284745,707.5624270439148,882,46.38532046690583
62036,248.23,22075000,-0.5660729,0.18542354,220750,0.014167562,0.182668,0.8181439340114594,0.035647828,0.0013459151,708.3761665821075,883,46.079002893567086
61651,250.0,22100000,-0.56736124,0.18572414,221000,0.015223485,0.20376399,0.8518465161323547,0.009902099,0.00017366116,709.1710078716278,884,46.43103398919106
61486,250.0,22125000,-0.5689157,0.18602726,221250,0.016590022,0.21596,0.8633135855197906,0.00771604,0.0033667206,709.9581785202026,885,46.506809966117146
61867,247.72,22150000,-0.57144225,0.18567854,221500,0.01208912,0.161972,0.5044678151607513,0.06731371,-0.002422637,710.7355470657349,886,46.021586968824266
60818,250.0,22175000,-0.5737065,0.18558668,221750,0.013728318,0.18866402,0.8538374751806259,0.012433883,0.00089543295,711.5066680908203,887,46.39666889704764
62478,250.0,22200000,-0.5770343,0.18568967,222000,0.011909094,0.16561599,0.8655909448862076,0.0064673787,-0.00071952026,712.2956788539886,888,46.42241854123771
60077,247.53,22225000,-0.5792312,0.18569471,222250,0.0133322375,0.16948399,0.4680424928665161,0.07696095,-0.0018703621,713.0856206417084,889,45.99225792214274
62244,250.0,22250000,-0.58054864,0.18577677,222500,0.010773687,0.14257202,0.8415089696645737,0.0071853986,-0.0011711614,713.8845534324646,890,46.444195892065764
62143,247.59,22275000,-0.585562,0.18573396,222750,0.025118176,0.253728,0.5300835967063904,0.065515876,0.0002554086,714.6607637405396,891,46.01518173627555
59226,250.0,22300000,-0.58948416,0.1855401,223000,0.018513193,0.23958799,0.8448325991630554,0.009236544,0.003535207,715.4366872310638,892,46.38502462476492
60332,248.13,22325000,-0.59294,0.18591242,223250,0.013149912,0.1757,0.5626111924648285,0.06143394,-0.00051725574,716.2676200866699,893,46.15773439049721
61453,250.0,22350000,-0.59299487,0.18596669,223500,0.016524928,0.21416798,0.7786692827939987,0.012877005,0.001403142,717.0517423152924,894,46.491668667569755
62249,250.0,22375000,-0.5927651,0.186016,223750,0.011018268,0.152144,0.8623639494180679,0.006476073,-0.0020868531,717.8337972164154,895,46.50399872988462
59774,247.76,22400000,-0.59443295,0.18585502,224000,0.016432863,0.21378,0.6123964786529541,0.05630452,-0.00069176673,718.6098628044128,896,46.076665022075176
62338,249.0,22425000,-0.5950262,0.18566193,224250,0.022089574,0.257636,0.3534700274467468,0.08158653,-0.0009917154,719.3983068466187,897,46.262851637676356
63225,250.0,22450000,-0.59096944,0.18601754,224500,0.014859038,0.18789199,0.866558775305748,0.0068899496,-0.00066348386,720.17218542099,898,46.50438508220017
61966,250.0,22475000,-0.5882647,0.18597196,224750,0.015971065,0.211552,0.8657827228307724,0.0066918232,0.0016845182,720.9474329948425,899,46.4929836115241
62007,250.0,22500000,-0.5898333,0.18595271,225000,0.015133199,0.20824401,0.8661172688007355,0.0073209913,0.0012259671,721.7308759689331,900,46.48817715287208
62574,247.9,22525000,-0.5885921,0.1858428,225250,0.013416955,0.17974,0.5129349231719971,0.06711196,-0.00054058636,722.5051600933075,901,46.099249930232766
61820,250.0,22550000,-0.5868088,0.18614307,225500,0.010266223,0.139716,0.863178551197052,0.008468744,-0.0010116298,723.2908315658569,902,46.53576287165284
61693,247.5,22575000,-0.5892848,0.18584916,225750,0.0128858015,0.15532,0.4636630415916443,0.12381071,-0.0043618446,724.0700752735138,903,46.05685091227293
62012,248.06,22600000,-0.5907453,0.18578008,226000,0.022336835,0.267424,0.5255468189716339,0.06873492,0.00063926924,724.8624687194824,904,46.11366058066487
61761,250.0,22625000,-0.59355986,0.18610828,226250,0.014915677,0.20676401,0.8367336392402649,0.011164455,0.002708055,725.6404585838318,905,46.5270683709532
62667,247.92,22650000,-0.59766924,0.18622471,226500,0.011933228,0.15905999,0.6161924600601196,0.05999384,-0.002473262,726.4245002269745,906,46.19457717806101
62344,248.2,22675000,-0.6037629,0.18607922,226750,0.017701173,0.22572401,0.6015407741069794,0.05847182,6.704354e-05,727.1988489627838,907,46.21293565467
59717,250.0,22700000,-0.6068057,0.1861651,227000,0.01637425,0.208776,0.8584394752979279,0.010984177,0.0050126184,727.9882893562317,908,46.541276814639566
63796,250.0,22725000,-0.60894936,0.18596125,227250,0.014872019,0.194756,0.8332957923412323,0.013273722,0.0032277755,728.7922232151031,909,46.4903119135648
63218,249.19,22750000,-0.6103686,0.18573518,227500,0.030113574,0.21208401,0.7601690143346786,0.05126349,-0.003030389,729.563639163971,910,46.338904630541805
62392,250.0,22775000,-0.61370397,0.1859394,227750,0.011550815,0.160468,0.8662765622138977,0.007675045,0.0010074258,730.3259468078613,911,46.48484969966113
61761,249.13,22800000,-0.6189171,0.18570104,228000,0.44437236,0.183976,0.869141235947609,0.04083733,0.0029590954,731.1018118858337,912,46.32258089050651
63703,250.0,22825000,-0.6234322,0.18620983,228250,0.019627219,0.240732,0.8455873727798462,0.006918654,0.003046441,731.8799433708191,913,46.552454902678726
61313,249.42,22850000,-0.627466,0.18603,228500,0.025390547,0.2587,0.41171038150787354,0.07512625,-0.0010721623,732.6471729278564,914,46.43280031695962
61332,250.0,22875000,-0.63028866,0.18585362,228750,0.011627239,0.154928,0.8580646365880966,0.010519199,-0.0013202134,733.4247903823853,915,46.463402029946444
60390,250.0,22900000,-0.6337849,0.18593384,229000,0.021944694,0.23893198,0.8876027017831802,0.010424605,0.0044090925,734.2112712860107,916,46.483456841930746
62806,250.0,22925000,-0.637546,0.18591034,229250,0.017167857,0.215628,0.856512114405632,0.010960606,0.0042334944,735.0013563632965,917,46.47758604094386
62896,250.0,22950000,-0.6407371,0.18607563,229500,0.015616668,0.20889199,0.8549538999795914,0.012891007,0.002738351,735.7756848335266,918,46.51890864506364
63663,248.61,22975000,-0.6434362,0.18593535,229750,0.0335946,0.331096,0.8602406084537506,0.04044661,0.0030008547,736.5438668727875,919,46.28999227210879
60595,250.0,23000000,-0.643638,0.18608856,230000,0.038413733,0.372436,0.8614440411329269,0.008262868,0.013450427,737.332930803299,920,46.52214029401541
61276,246.08,23025000,-0.64327097,0.18554771,230250,0.024826685,0.266996,0.7558340728282928,0.1002702,-0.0011929341,738.134153842926,921,45.78885861426592
61139,250.0,23050000,-0.64444643,0.18594652,230500,0.014266563,0.196724,0.8592476844787598,0.007653103,0.00096225506,738.9260497093201,922,46.48663467168808
55723,247.56,23075000,-0.64688814,0.1858923,230750,0.014393689,0.18828802,0.6551970541477203,0.057605576,-0.0016570067,739.7196953296661,923,46.047996572032574
62505,248.79,23100000,-0.6470356,0.18570115,231000,0.008197824,0.091892,0.8770371377468109,0.04183043,-0.0046069426,740.5602142810822,924,46.2890763771534
58231,247.84,23125000,-0.646683,0.18617,231250,0.01275982,0.15755598,0.5955467224121094,0.059485655,0.00069779216,741.3371872901917,925,46.169759443700315
57549,248.81,23150000,-0.64822036,0.185867,231500,0.020750973,0.18629201,0.8632972836494446,0.038012285,-0.0035488713,742.2023215293884,926,46.314620615020395
60644,250.0,23175000,-0.6518167,0.18622681,231750,0.009532688,0.12989199,0.8605536371469498,0.013523881,-0.0013665884,743.0632970333099,927,46.55670081809163
62328,250.0,23200000,-0.65684634,0.18614358,232000,0.017694717,0.218032,0.8467284440994263,0.025872331,0.003337521,743.8434610366821,928,46.53589429140091
61199,250.0,23225000,-0.6615828,0.18607998,232250,0.01013107,0.13228,0.8713244050741196,0.015276806,-0.0012157338,744.6000392436981,929,46.519998363628986
61772,247.62,23250000,-0.665597,0.185925,232500,0.010045973,0.13237599,0.7109964787960052,0.049451627,-0.0021012856,745.3593971729279,930,46.07074623182416
61285,247.34,23275000,-0.66716826,0.18604603,232750,0.012536861,0.16050002,0.48190152645111084,0.11930621,-0.0036013587,746.1302216053009,931,46.078116778433326
62318,250.0,23300000,-0.66682863,0.18603943,233000,0.0068651387,0.084451996,0.7871976792812347,0.014216575,-0.0023412548,746.8951997756958,932,46.50985560312867
61089,250.0,23325000,-0.6679627,0.18623824,233250,0.012486716,0.159344,0.7841251045465469,0.023671439,0.005215609,747.6509404182434,933,46.55955787017942
62927,250.0,23350000,-0.6719629,0.18587498,233500,0.01140417,0.14618,0.7700683623552322,0.02832668,0.0028882695,748.43337059021,934,46.46874288722873
62412,249.05,23375000,-0.67409754,0.18592633,233750,0.017528458,0.20469598,0.2126416563987732,0.10667608,0.0068982667,749.2106688022614,935,46.33652834959328
61470,248.79,23400000,-0.6755795,0.18598136,234000,0.007339823,0.08344,0.7973450124263763,0.074030876,-0.0032293727,749.9696488380432,936,46.354030860066416
61401,250.0,23425000,-0.6782262,0.18619402,234250,0.013149627,0.173512,0.7280858755111694,0.037641816,0.0034727852,750.7350413799286,937,46.54850633561611
61997,250.0,23450000,-0.67911565,0.18600343,234500,0.008807151,0.11693599,0.38067197799682617,0.03895084,0.0013663791,751.5018224716187,938,46.500856316834685
59416,250.0,23475000,-0.6812406,0.18612409,234750,0.005952848,0.073848,-0.07930874824523926,0.032503836,0.0007536312,752.29931473732,939,46.53102344319225
61762,248.61,23500000,-0.6821213,0.18552297,235000,0.014627242,0.15872799,0.7524094134569168,0.086567394,0.00045551494,753.1656682491302,940,46.225554857179525
58600,250.0,23525000,-0.6819247,0.18591417,235250,0.006081832,0.073596,0.7235495746135712,0.014721319,-0.0017297951,754.007777929306,941,46.478540392816065
60648,250.0,23550000,-0.6845644,0.18599212,235500,0.011237022,0.154084,0.5149462521076202,0.012180295,0.0050857062,754.8207414150238,942,46.49803031846881
58159,250.0,23575000,-0.6867802,0.1859208,235750,0.053387005,0.377312,0.7903672754764557,0.00987191,0.029486742,755.653181552887,943,46.48020011715591
60327,250.0,23600000,-0.6874658,0.18597041,236000,0.058423918,0.427984,0.8533720970153809,0.0073738857,0.024398247,756.5250051021576,944,46.492605866864324
61610,250.0,23625000,-0.6884072,0.18634409,236250,0.05579255,0.417692,0.8621347695589066,0.006452137,0.023541491,757.3267540931702,945,46.58601933129132
59362,250.0,23650000,-0.68926406,0.18612197,236500,0.02464841,0.267916,0.8474446386098862,0.0067268102,0.007761103,758.1125683784485,946,46.53049745485187
61925,246.44,23675000,-0.6889849,0.18567567,236750,0.015792947,0.21695201,0.3463965654373169,0.14073431,-0.0019320424,758.921347618103,947,45.84155032813549
62117,250.0,23700000,-0.68567556,0.18579446,237000,0.018800978,0.22631998,0.8537111133337021,0.0073721586,0.0024232748,759.6989433765411,948,46.4486138997972
62218,249.05,23725000,-0.6822056,0.1859909,237250,0.04866552,0.408528,0.38193994760513306,0.08131072,0.0032509614,760.4835460186005,949,46.35992313683033
61164,250.0,23750000,-0.6801822,0.18608734,237500,0.05130137,0.41827598,0.8605635017156601,0.007419856,0.01995911,761.2660312652588,950,46.52184022828936
61339,250.0,23775000,-0.6813258,0.18617506,237750,0.014309205,0.188292,0.87181456387043,0.0074456655,0.0016888961,762.0554790496826,951,46.543767940476535
61486,248.37,23800000,-0.68439895,0.18581152,238000,0.01948675,0.21722002,0.8444206416606903,0.04928979,-0.0016955442,762.8381009101868,952,46.234281198903915
61430,247.76,23825000,-0.68838286,0.1857997,238250,0.031394176,0.15824401,0.917607881128788,0.027336288,-0.0002709999,763.6175656318665,953,46.1063142709434
59414,248.83,23850000,-0.69104254,0.18574864,238500,0.021164086,0.19893602,0.8226257711648941,0.083810166,-0.0020862261,764.4120981693268,954,46.306432399973275
61973,250.0,23875000,-0.69120085,0.18614465,238750,0.026004458,0.288768,0.8289186060428619,0.008977443,0.008440559,765.2269370555878,955,46.53616667419672
61003,249.14,23900000,-0.6888932,0.18581685,239000,0.027104001,0.31967202,0.44608885049819946,0.07443739,0.0011237533,766.0106961727142,956,46.327823382765054
61808,248.76,23925000,-0.6839194,0.18596828,239250,0.020557014,0.25835198,0.3298766613006592,0.08124895,-0.0010469863,766.7978963851929,957,46.2900943249464
61119,250.0,23950000,-0.68065035,0.18594657,239500,0.008210401,0.107976004,0.8520039618015289,0.009998428,-0.0028565512,767.5770313739777,958,46.48664155103266
61345,250.0,23975000,-0.6838523,0.18592891,239750,0.009771495,0.133692,0.8683648407459259,0.012182042,-0.0033363055,768.3649017810822,959,46.482228512689474
60687,248.78,24000000,-0.690248,0.18592528,240000,0.0155836195,0.207896,0.36803996562957764,0.0792148,-0.00065662095,769.1542670726776,960,46.28466792725027
