n_updates,serial_timesteps,fps,ep_reward_mean,policy_loss,total_timesteps,true_reward,policy_entropy,explained_variance,time_elapsed,clipfrac,ep_len_mean,value_loss,approxkl
1363,340750,57671,10.420148697580608,-0.0022888132,34075000,0.04688327,1.043296,0.9588870108127594,1157.6311111450195,0.053308003,218.9,0.039455697,0.004737369
1364,341000,53837,11.449820314940075,-0.001939459,34100000,0.04826936,1.0427037,0.9814111012965441,1158.4584364891052,0.058124,236.61,0.015566694,0.005066912
1365,341250,56337,11.11090692577498,-0.002404633,34125000,0.04939436,1.0401194,0.9429566711187363,1159.3322403430939,0.044808,223.67,0.043775227,0.0041117505
1366,341500,56486,10.741401518537058,-0.0016776584,34150000,0.047281235,1.0371295,0.9451565816998482,1160.1787598133087,0.075284004,226.66,0.048048604,0.0062944316
1367,341750,55599,11.01760587563229,-0.0015593572,34175000,0.04876873,1.0336511,0.9586376324295998,1161.024495601654,0.057015996,225.93,0.034570314,0.005110895
1368,342000,52704,11.062032067705877,-0.0020931314,34200000,0.046884198,1.0301416,0.978036031126976,1161.895682811737,0.065576,235.48,0.017414981,0.005727973
1369,342250,53888,10.953971579875436,-0.0022095873,34225000,0.047292866,1.0295519,0.9587817452847958,1162.7993474006653,0.055224,229.79,0.03716404,0.004794118
1370,342500,55695,11.106056478852405,-0.002281594,34250000,0.04851877,1.0308378,0.9718014504760504,1163.675565481186,0.06032,227.95,0.024662917,0.005234436
1371,342750,55914,11.685766925939097,-0.0017855248,34275000,0.048923966,1.0323515,0.9550953805446625,1164.5279247760773,0.069972,238.34,0.033493754,0.0056959786
1372,343000,55967,10.728514481317507,-0.00208352,34300000,0.048858266,1.0327048,0.9521472826600075,1165.4146974086761,0.067944005,220.73,0.037307493,0.00568417
1373,343250,56543,10.64477709641932,-0.0021185197,34325000,0.047505327,1.0334742,0.9666736871004105,1166.2624490261078,0.062424004,223.71,0.030431096,0.005267691
1374,343500,51124,11.007969959766633,-0.0029268672,34350000,0.048185762,1.0326887,0.9668214470148087,1167.1378543376923,0.050880004,227.28,0.029417211,0.0045406087
1375,343750,56162,11.188183733823262,-0.0017085196,34375000,0.048935395,1.0286659,0.9436342269182205,1168.0265357494354,0.072083995,228.02,0.043131694,0.0057844
1376,344000,55628,11.592029685596936,-0.0013685634,34400000,0.049847476,1.0263503,0.9535004831850529,1168.8821036815643,0.08598401,233.93,0.031636827,0.0068355985
1377,344250,55350,11.141421960470907,-0.0025838967,34425000,0.049710058,1.0254344,0.950509075075388,1169.7307279109955,0.074464,224.33,0.03830955,0.0061585344
1378,344500,53458,11.331177115417049,-0.0018128244,34450000,0.048731964,1.0259434,0.9421186111867428,1170.585697889328,0.063792005,232.43,0.037442796,0.005367727
1379,344750,54228,11.320722998908932,-0.0024435706,34475000,0.048340548,1.0264142,0.970581904053688,1171.4661939144135,0.067636,234.1,0.021897113,0.005547401
1380,345000,54328,10.936092761910986,-0.0025268923,34500000,0.0483703,1.025777,0.9646002054214478,1172.3288447856903,0.060584,222.74,0.030325029,0.005223342
1381,345250,53955,11.047130683972718,-0.0022781019,34525000,0.048400756,1.0229998,0.9514363892376423,1173.188065290451,0.064344004,226.71,0.037164293,0.0053198743
1382,345500,54531,11.762568287233298,-0.0007963798,34550000,0.04904486,1.0189698,0.9819864816963673,1174.0640664100647,0.08199201,237.71,0.013452569,0.0063647493
1383,345750,57280,11.229856379427583,-0.00036479314,34575000,0.04784804,1.0167224,0.9787201173603535,1174.9110324382782,0.062496006,234.49,0.02073557,0.005321871
1384,346000,58943,11.404112157371346,-0.0017716985,34600000,0.048611302,1.0162693,0.978142699226737,1175.7187478542328,0.059892,233.6,0.016929293,0.005258019
1385,346250,57945,11.30429224712414,-0.0018717945,34625000,0.04812468,1.0133483,0.9736767839640379,1176.515473127365,0.063336,232.73,0.022832278,0.005330226
1386,346500,57764,11.446977112424793,-0.0020314013,34650000,0.04822714,1.0132768,0.9825829807668924,1177.332512140274,0.06272,235.98,0.013532305,0.0052960855
1387,346750,55662,11.895842417941495,-0.0022156253,34675000,0.04959664,1.0147545,0.9786266405135393,1178.1426804065704,0.066452,241.06,0.01433533,0.005542484
1388,347000,56232,11.033270775391703,-0.0018485434,34700000,0.04753843,1.0144104,0.9587281830608845,1178.9561746120453,0.079284,229.36,0.03669954,0.006919673
1389,347250,57982,11.242171824088564,-0.0019179741,34725000,0.048195045,1.0132209,0.9582895636558533,1179.785309791565,0.06963201,232.74,0.032753196,0.005812544
1390,347500,57597,11.44488848462439,-0.0030436565,34750000,0.047967736,1.0117996,0.9699980318546295,1180.5890238285065,0.07740401,237.19,0.022008108,0.006120843
1391,347750,48827,11.538202266198345,-0.0013908222,34775000,0.048587993,1.0125799,0.9681017957627773,1181.4308724403381,0.062012006,236.66,0.022313097,0.005204466
1392,348000,57617,10.839662776539408,-0.0020338488,34800000,0.047248296,1.0095631,0.9536304213106632,1182.332032442093,0.058507998,226.68,0.039255966,0.005026353
1393,348250,52095,11.127009245686931,-0.0017877392,34825000,0.04762259,1.008499,0.9654968529939651,1183.171779870987,0.116648,233.1,0.026362147,0.008889612
1394,348500,55765,10.749510106061571,-0.0025045655,34850000,0.04710655,1.0093277,0.9707363359630108,1184.0343050956726,0.065572,226.86,0.026932389,0.0054902285
1395,348750,55736,11.088121162580318,-0.0011485901,34875000,0.04830454,1.0051116,0.9617088362574577,1184.8956735134125,0.076824,228.42,0.034311425,0.0061578047
1396,349000,57463,11.103913870121833,-0.0014998777,34900000,0.04870337,1.0024233,0.9681810140609741,1185.7305371761322,0.035012,227.34,0.02294984,0.0034984977
1397,349250,58128,10.17779390181713,-0.0014854011,34925000,0.0468427,1.0018656,0.9623748175799847,1186.5441329479218,0.07186,214.83,0.041509196,0.0058091595
1398,349500,54739,10.918179019848758,0.00034386423,34950000,0.047360018,1.0017321,0.9703360721468925,1187.3617441654205,0.078347996,228.64,0.027321596,0.006432783
1399,349750,56630,11.645139716713093,1.2879796e-05,34975000,0.048103984,1.0029442,0.9774900302290916,1188.196652173996,0.079188004,240.72,0.017392935,0.0064621246
1400,350000,56406,11.187749386932518,-0.0016415138,35000000,0.049202774,1.0018688,0.9662871435284615,1189.020966053009,0.07272,228.68,0.025232468,0.005772858
1401,350250,57204,11.133495597245055,-0.0018652517,35025000,0.04956213,1.0025928,0.974857022985816,1189.8514738082886,0.055236,224.83,0.023102527,0.0048943916
1402,350500,57493,11.320973472406695,-0.0022373677,35050000,0.048123654,1.0045433,0.9693958889693022,1190.6650969982147,0.045744002,233.86,0.026070487,0.0042716884
1403,350750,58886,11.15336192663337,-0.0016916068,35075000,0.04831553,1.0050442,0.9786050468683243,1191.479873418808,0.06959601,230.31,0.018218508,0.005715301
1404,351000,58639,10.256332560966875,-0.0021143276,35100000,0.04724366,1.0070894,0.9712909199297428,1192.2718908786774,0.054416,219.49,0.024851734,0.004779221
1405,351250,58289,11.449260989012974,-0.0021184557,35125000,0.04899332,1.0071614,0.9634811319410801,1193.0922846794128,0.03898,233.17,0.02702472,0.003894136
1406,351500,52336,10.83037656409162,-0.0021142946,35150000,0.048610717,1.0026468,0.9257844984531403,1193.908626794815,0.055432,220.13,0.055973202,0.0047059027
1407,351750,56498,11.510647434374114,-0.0018377673,35175000,0.048563696,0.99864006,0.9714903775602579,1194.825674533844,0.054436,238.26,0.018902939,0.0047647366
1408,352000,57272,10.81455105015193,-0.0017090461,35200000,0.047349233,0.9961721,0.9442305453121662,1195.6595396995544,0.043780003,225.21,0.044111636,0.0041939006
1409,352250,57707,11.06478331245482,-0.0018689757,35225000,0.047552977,0.99248505,0.9732215106487274,1196.4747941493988,0.054588,233.37,0.018256744,0.0048397603
1410,352500,58325,11.01813319777124,-0.002082491,35250000,0.047360662,0.9875768,0.9687006436288357,1197.28489112854,0.06628399,231.86,0.022423912,0.005592619
1411,352750,56135,10.999448181204189,-0.003079792,35275000,0.04736221,0.98437023,0.9558450989425182,1198.0867128372192,0.060807995,233.04,0.028892606,0.005116493
1412,353000,53642,11.464465196785168,-0.0019039866,35300000,0.04902855,0.98218143,0.9615375772118568,1198.9197835922241,0.062740006,233.95,0.02481899,0.005388491
1413,353250,57130,11.20346888179372,-0.0018677271,35325000,0.04853214,0.978065,0.9809862840920687,1199.7625522613525,0.069772,230.95,0.014454377,0.0057061603
1414,353500,55451,11.455636567049659,-0.0023895763,35350000,0.04866933,0.97181284,0.9611517526209354,1200.5795786380768,0.060316004,234.84,0.026075616,0.0051216395
1415,353750,57645,11.62274631968583,-0.0024009324,35375000,0.048857406,0.9673351,0.9762698784470558,1201.411461353302,0.051836003,236.91,0.015813842,0.0046254406
1416,354000,57720,10.844623974974775,-0.0018454455,35400000,0.0477935,0.9642588,0.9662480466067791,1202.219987154007,0.10418,227.2,0.024556462,0.008400575
1417,354250,54760,11.100531665099078,-0.0009206104,35425000,0.047594707,0.96662396,0.9714041948318481,1203.0706079006195,0.0875,233.2,0.020187613,0.0067041353
1418,354500,57736,11.387652400337975,-0.0019327052,35450000,0.047167666,0.9692718,0.9668861702084541,1203.9343926906586,0.065876,240.32,0.02196607,0.005408925
1419,354750,57985,11.669561405924032,-0.0020146351,35475000,0.04815047,0.9709484,0.9751871079206467,1204.7357287406921,0.058011997,241.43,0.017113205,0.005024921
1420,355000,56788,11.614646353714942,-0.0025039965,35500000,0.048262965,0.9725733,0.9767956398427486,1205.5397515296936,0.046788,237.86,0.018285614,0.004383137
1421,355250,58292,11.559025845305587,-0.0025928863,35525000,0.04751389,0.97155106,0.9733367767184973,1206.3693144321442,0.057024002,243.88,0.016061984,0.0049544657
1422,355500,52879,11.21622891671509,-0.002283689,35550000,0.047409784,0.97013015,0.9875824982300401,1207.1744005680084,0.056036003,236.13,0.010794373,0.004920989
1423,355750,56975,11.080975368036889,-0.0030633253,35575000,0.048197504,0.96529293,0.960516519844532,1208.0318722724915,0.069744006,229.11,0.03252601,0.0057002823
1424,356000,57436,11.22391755921766,-0.0024193893,35600000,0.04807664,0.9640328,0.9779160413891077,1208.8603610992432,0.049196,233.99,0.016444331,0.00450079
1425,356250,57167,11.652439959967833,-0.00033668792,35625000,0.04907934,0.96196365,0.9600920416414738,1209.6792378425598,0.084712006,236.29,0.026787091,0.006956253
1426,356500,55883,11.241772985965145,-0.0024317722,35650000,0.047413994,0.9611484,0.9633682407438755,1210.494190454483,0.085448004,236.21,0.03007571,0.0067456895
1427,356750,59125,11.244460648098029,-0.0015769902,35675000,0.049151655,0.96014863,0.9623197838664055,1211.3179097175598,0.050036002,229.67,0.027101304,0.004537725
1428,357000,58743,11.409503007408457,-0.002114634,35700000,0.048251357,0.9585479,0.9667556136846542,1212.1166381835938,0.071696006,235.48,0.025763994,0.0059374697
1429,357250,58049,11.344673468557248,-0.0015982141,35725000,0.048738338,0.9555932,0.9635883346199989,1212.9222571849823,0.056399994,231.28,0.028747747,0.0048326068
1430,357500,58127,11.772763169067748,-0.0018371422,35750000,0.048382226,0.9531131,0.9739410914480686,1213.726862192154,0.066044,242.02,0.020122543,0.005452271
1431,357750,58471,11.444523429324772,-0.0027570303,35775000,0.048397973,0.9528736,0.9713676664978266,1214.5293378829956,0.059308,235.34,0.021339344,0.005179917
1432,358000,58932,10.942609338127696,-0.0027218945,35800000,0.045970693,0.9521742,0.9793021343648434,1215.3620615005493,0.042164,238.64,0.014837638,0.0040359814
1433,358250,59439,11.44410890553263,-0.00234617,35825000,0.04933875,0.95127183,0.9606603272259235,1216.1573560237885,0.065076,232.45,0.02918996,0.0054140566
1434,358500,57933,11.769258378218156,-0.0008227409,35850000,0.04769941,0.94781303,0.9897040985524654,1216.9465463161469,0.088524,246.54,0.00706646,0.007157848
1435,358750,58246,11.186708518659543,-0.0021229794,35875000,0.04750911,0.94407815,0.9693504981696606,1217.746003627777,0.055784,238.74,0.022418482,0.004880351
1436,359000,58005,11.692072074548019,-0.0022344964,35900000,0.048964903,0.94474494,0.967686302959919,1218.5517990589142,0.057387996,238.97,0.024380427,0.0050100656
1437,359250,57639,11.09835820426415,-0.0019745803,35925000,0.0475701,0.94335234,0.9579977579414845,1219.3600986003876,0.103116,232.57,0.033681083,0.008084139
1438,359500,53809,11.776843132501817,-0.0015797019,35950000,0.048819557,0.9435139,0.9810821115970612,1220.2176988124847,0.049588,242.13,0.015037181,0.004551442
1439,359750,55594,11.086045589221175,-0.0024980821,35975000,0.04910055,0.9439341,0.9376544877886772,1221.1044552326202,0.079764,226.26,0.047999084,0.0063804537
1440,360000,55685,11.297027633681973,-0.001663759,36000000,0.048043296,0.94754297,0.9589873291552067,1221.9346017837524,0.075359985,234.77,0.035990488,0.0061914898
1441,360250,55901,10.943063024411895,-0.002987745,36025000,0.048185155,0.94961244,0.9519040249288082,1222.7941074371338,0.060395997,226.94,0.041895792,0.005153703
1442,360500,53457,11.753625881554326,-0.0020787981,36050000,0.048553858,0.9513682,0.9786594808101654,1223.635193824768,0.054564,241.31,0.015604635,0.004733863
1443,360750,50665,10.922547987582657,-0.0023945763,36075000,0.047033872,0.9514879,0.9699503313750029,1224.4970831871033,0.066231996,231.23,0.027244102,0.005486249
1444,361000,56028,12.336040207161568,-0.0018452673,36100000,0.05014755,0.9470787,0.9865484377369285,1225.3735225200653,0.059723992,245.7,0.0091767805,0.0051217414
1445,361250,55487,11.345988519959464,-0.002058239,36125000,0.04857435,0.9409235,0.9370460882782936,1226.2220017910004,0.04292,230.31,0.05520966,0.0040120604
1446,361500,56927,11.599367484208196,-0.0024394295,36150000,0.04782903,0.93745023,0.9629746973514557,1227.057012796402,0.085315995,242.16,0.027287666,0.0066839606
1447,361750,56625,11.3604770692881,-0.001962904,36175000,0.048333652,0.9354986,0.9564636573195457,1227.8621129989624,0.070375994,233.1,0.034880284,0.005849918
1448,362000,57079,11.094897628004146,-0.0018886828,36200000,0.048092242,0.935326,0.9619828574359417,1228.667181968689,0.068448,230.4,0.02804715,0.0056994753
1449,362250,57228,11.546748287315713,-0.002358531,36225000,0.048921533,0.93470097,0.9733324125409126,1229.4744637012482,0.07738001,234.44,0.022024488,0.0061916374
1450,362500,57082,11.083833014293377,-0.0026457016,36250000,0.04760774,0.93221503,0.9582145735621452,1230.2773320674896,0.057616003,229.77,0.034902863,0.005065631
1451,362750,58004,11.754454544093223,-0.0019600028,36275000,0.049854264,0.92651236,0.9765636827796698,1231.148866891861,0.052447997,232.11,0.020540955,0.004510562
1452,363000,56802,10.85600302231025,-0.001833687,36300000,0.04826782,0.92442954,0.9298214539885521,1231.9549689292908,0.069764,223.61,0.059924282,0.0059264386
1453,363250,57744,11.572988233227697,-0.0018042583,36325000,0.048200425,0.9283403,0.9772443883121014,1232.794599056244,0.059656,239.22,0.01784692,0.0050757406
1454,363500,57362,11.130210701078322,-0.00159256,36350000,0.048405528,0.92931813,0.9498089477419853,1233.6051728725433,0.059048004,227.54,0.04249064,0.0050640446
1455,363750,58237,10.704470751440386,-0.0025620642,36375000,0.046953607,0.92419654,0.9418550133705139,1234.4131827354431,0.051479995,224.65,0.048960287,0.004641311
1456,364000,57890,11.515790729015235,-0.0021554325,36400000,0.048201896,0.9213341,0.9652415625751019,1235.220934867859,0.111992,236.3,0.030258093,0.00885469
1457,364250,55454,11.738055345945758,-0.0026090082,36425000,0.049181007,0.91884357,0.9548430107533932,1236.0307121276855,0.07669599,238.2,0.032176565,0.0061414973
1458,364500,54849,11.52959253898589,-0.0019336501,36450000,0.048201337,0.9154355,0.9595381692051888,1236.9211268424988,0.054196,235.04,0.03428554,0.004844926
1459,364750,54231,10.88456709909031,-0.002727356,36475000,0.046327736,0.91285,0.9732287302613258,1237.769386291504,0.056695998,234.39,0.021034587,0.004936383
1460,365000,52681,11.321093131910892,-0.0017189428,36500000,0.049254335,0.9090117,0.9704778026789427,1238.6762509346008,0.057228,228.33,0.0244024,0.004991932
1461,365250,56086,11.235444599924513,-0.0026005027,36525000,0.047661766,0.90644705,0.9689016025513411,1239.5603313446045,0.057964005,233.96,0.030734811,0.005011702
1462,365500,48891,11.628367565131994,-0.0024412507,36550000,0.048761994,0.90394783,0.964315839111805,1240.4018592834473,0.053659998,236.33,0.02753374,0.0047536404
1463,365750,54071,11.097758671609336,-0.0029925506,36575000,0.04858394,0.9036273,0.9622928611934185,1241.3272047042847,0.044747997,229.49,0.02860342,0.004251506
1464,366000,56748,10.765119493594867,-0.0027314262,36600000,0.045560595,0.90420455,0.9531323462724686,1242.1805992126465,0.061108,237.21,0.033946898,0.0054043042
1465,366250,54353,11.032554009767663,-0.0017766908,36625000,0.048479367,0.9074317,0.9566196352243423,1243.0497076511383,0.058323998,227.45,0.032812756,0.005026486
1466,366500,55313,10.968525395808246,-0.0026492912,36650000,0.04758709,0.90925103,0.9597840048372746,1243.9154579639435,0.045776002,230.49,0.03441457,0.004341821
1467,366750,57067,10.86337331396082,-0.002807075,36675000,0.04749562,0.9120798,0.9460172988474369,1244.7581992149353,0.071752,228.31,0.04278003,0.0059042103
1468,367000,56822,11.10278223364221,-0.0020554056,36700000,0.04782996,0.9190996,0.9678882881999016,1245.5771057605743,0.09559201,232.11,0.026398752,0.0074258833
1469,367250,58063,10.796914000629986,-0.0019153695,36725000,0.046460044,0.9233729,0.9689456950873137,1246.404663324356,0.061076004,233.12,0.022332361,0.005555057
1470,367500,57167,11.594580296257044,-0.0018125542,36750000,0.04884817,0.92284405,0.9732726737856865,1247.2119059562683,0.055012,239.25,0.016926069,0.0047821896
1471,367750,56746,10.942228955279353,-0.0023048099,36775000,0.04756598,0.9203111,0.9567996449768543,1248.0229196548462,0.058043998,228.66,0.033323847,0.004985166
