serial_timesteps,true_reward,value_loss,ep_reward_mean,explained_variance,approxkl,ep_len_mean,policy_entropy,policy_loss,total_timesteps,time_elapsed,n_updates,fps,clipfrac
384750,0.0318902,0.13544728,8.392075940706363,0.8712004870176315,0.005786296,239.1,2.9972415,-0.0018299359,38475000,1286.327201128006,1539,57705,0.071495995
385000,0.033298273,0.11711842,8.77915178172276,0.8970524668693542,0.005699971,240.19,2.9997017,-0.0022248125,38500000,1287.1366345882416,1540,57479,0.070496
385250,0.035549603,0.015840154,9.047996989140268,0.9746214170008898,0.00580185,247.98,3.0018954,-0.0008953549,38525000,1287.9450154304504,1541,56973,0.072544
385500,0.033049967,0.15359423,8.875297874285952,0.8822037950158119,0.0054153674,238.11,3.0032492,-0.0019765885,38550000,1288.754353761673,1542,57394,0.067076
385750,0.032509353,0.1434779,8.60710541700107,0.9011375308036804,0.0043124426,231.89,3.00431,-0.0012578053,38575000,1289.565437078476,1543,55135,0.049252
386000,0.032007214,0.12187533,8.523122819486925,0.9143298864364624,0.0047961436,237.65,3.0079486,-0.0016530531,38600000,1290.3885374069214,1544,56135,0.058143996
386250,0.030671502,0.12665054,8.442410108017265,0.9218047186732292,0.0068092644,238.52,3.0112882,-0.0023185636,38625000,1291.2044682502747,1545,54370,0.088672005
386500,0.031222617,0.093710944,8.356006199973635,0.93669593334198,0.0034034278,234.38,3.0116274,-0.0012897134,38650000,1292.0442035198212,1546,56776,0.032408003
386750,0.03255719,0.08888806,8.645017396871248,0.935531735420227,0.0052954555,238.05,3.011595,-0.0018923357,38675000,1292.8651266098022,1547,57628,0.062192
387000,0.03427677,0.058185555,8.795835643047466,0.8850768357515335,0.0066404357,247.5,3.011562,-0.0020295628,38700000,1293.670657634735,1548,55702,0.084924005
387250,0.030413266,0.18199308,8.31053102524893,0.8701957762241364,0.0065357946,235.28,3.0109005,-0.0017950361,38725000,1294.486667394638,1549,56746,0.08131201
387500,0.034478296,0.05567483,8.859600609794798,0.9208628535270691,0.0046116794,247.33,3.0106246,-0.002006428,38750000,1295.2989847660065,1550,56456,0.052436
387750,0.032199875,0.10989857,8.548074325119087,0.879228949546814,0.0046015773,242.04,3.0074074,-0.0016719466,38775000,1296.1165339946747,1551,54972,0.050836004
388000,0.03316711,0.12998825,8.674541598067881,0.8510514944791794,0.004799797,241.18,3.0032735,-0.0019207688,38800000,1296.9401500225067,1552,55996,0.05454
388250,0.03137152,0.16291335,8.496455852311538,0.8825110420584679,0.006305118,236.78,2.997273,-0.002482259,38825000,1297.7615287303925,1553,56940,0.078088
388500,0.032732654,0.17428759,8.533557832845764,0.7443006038665771,0.0058876104,238.94,2.9949348,-0.0015630476,38850000,1298.5704488754272,1554,56957,0.074811995
388750,0.033087585,0.111574195,8.633615874145894,0.8874583318829536,0.005365756,238.49,2.997168,-0.0016083202,38875000,1299.3887650966644,1555,56039,0.065252006
389000,0.03160867,0.21024549,8.291946402225003,0.8249180167913437,0.004074469,228.09,2.9970863,-0.0010695427,38900000,1300.2227475643158,1556,55307,0.044688
389250,0.033473387,0.088563666,8.557172670015788,0.8681702017784119,0.0053680697,244.35,2.9947157,-0.0021233787,38925000,1301.0449440479279,1557,56540,0.06359999
389500,0.032030508,0.16262636,8.623814234389355,0.870559960603714,0.005020654,235.95,2.9916759,-0.0016093316,38950000,1301.852835893631,1558,56488,0.059636004
389750,0.033505592,0.08297032,8.790300944645248,0.9063674733042717,0.005478919,243.58,2.9882567,-0.002367287,38975000,1302.6738576889038,1559,56845,0.066911995
390000,0.031892106,0.11886277,8.291281851805488,0.8882923200726509,0.0036750878,236.84,2.9824958,-0.0016368724,39000000,1303.482260942459,1560,56635,0.036188
390250,0.032375634,0.0537724,8.491628357543487,0.9358927309513092,0.0048511173,245.49,2.980164,-0.0019077321,39025000,1304.2975764274597,1561,56856,0.05662
390500,0.034471024,0.06717455,9.008003619112634,0.932449109852314,0.0059494507,242.98,2.9825099,-0.0028104004,39050000,1305.1075942516327,1562,57681,0.073656
390750,0.033856343,0.17885923,8.811050088979773,0.7421534657478333,0.0057182424,240.31,2.9813664,-0.0019042831,39075000,1305.9140894412994,1563,56121,0.070135996
391000,0.032794785,0.12727918,8.409103613614388,0.8511880189180374,0.004955077,234.78,2.9805167,-0.0014915566,39100000,1306.7281639575958,1564,57164,0.058904
391250,0.032025907,0.10480604,8.451025252741347,0.9195568263530731,0.0075664306,237.96,2.9799287,-0.002991347,39125000,1307.5391540527344,1565,56257,0.102292
391500,0.033110276,0.05283646,8.693302676111944,0.9481612890958786,0.003782622,243.9,2.980698,-0.0015476918,39150000,1308.357595205307,1566,57220,0.037580006
391750,0.032259274,0.08738629,8.558624306570069,0.9367044195532799,0.004666378,237.62,2.9781835,-0.002283599,39175000,1309.1707844734192,1567,56292,0.053208
392000,0.032706797,0.08451184,8.601639430185724,0.9291852414608002,0.004343572,238.6,2.9765987,-0.0017965162,39200000,1309.9898200035095,1568,55186,0.046992
392250,0.034458727,0.07137389,8.770503516977078,0.9105960205197334,0.0047262916,241.5,2.9771714,-0.0017859566,39225000,1310.8467893600464,1569,55608,0.05184
392500,0.033856854,0.09082248,8.816176317663162,0.9010824784636497,0.0038547688,241.92,2.9786143,-0.0021540942,39250000,1311.6890559196472,1570,57163,0.0384
392750,0.031278238,0.14353135,8.398288012804615,0.8675152510404587,0.0058356686,237.13,2.9796755,-0.0023984706,39275000,1312.5011541843414,1571,56453,0.071952
393000,0.034468032,0.03399928,8.824784428841413,0.9479387365281582,0.0053307745,246.99,2.979363,-0.0022627546,39300000,1313.325787782669,1572,55767,0.064328
393250,0.032457683,0.093180396,8.582345864100207,0.928393229842186,0.005136476,241.5,2.97663,-0.0018011524,39325000,1314.1348078250885,1573,57070,0.061259996
393500,0.032894492,0.10521374,8.875141026460797,0.9197812676429749,0.006512421,239.01,2.9741926,-0.0020378267,39350000,1314.9447991847992,1574,56853,0.076823995
393750,0.03299537,0.16107135,8.760191638080608,0.8667295277118683,0.005699302,235.19,2.9742131,-0.0021081988,39375000,1315.7537033557892,1575,58106,0.070444
394000,0.032623302,0.19502154,8.764604597865208,0.8424723446369171,0.006062516,235.87,2.978154,-0.0021644582,39400000,1316.5574259757996,1576,55771,0.07826801
394250,0.030965088,0.1782361,8.492854250869833,0.8757301494479179,0.0068742866,236.72,2.9802196,-0.0021900306,39425000,1317.3805344104767,1577,56535,0.09083201
394500,0.032122716,0.057779986,8.61827229261851,0.9575382061302662,0.0039847684,242.42,2.9778297,-0.0018866541,39450000,1318.2040214538574,1578,57787,0.040320005
394750,0.03424529,0.04267671,8.973828906420586,0.9543181136250496,0.0065451534,245.04,2.9706285,-0.0015994568,39475000,1319.011157989502,1579,56099,0.08206401
395000,0.034101125,0.096044585,8.834636587519054,0.8856665045022964,0.0061935894,240.93,2.9624124,-0.0016799765,39500000,1319.823162317276,1580,57254,0.07650401
395250,0.03400602,0.022437718,8.96775549316255,0.9810475260019302,0.00564696,244.02,2.9581964,-0.0021557878,39525000,1320.62260222435,1581,54404,0.068288
395500,0.03341013,0.09342505,8.474157151177133,0.8402389287948608,0.007886353,242.64,2.9545941,-0.0016239574,39550000,1321.4545447826385,1582,53964,0.10610801
395750,0.03485688,0.118111596,8.807246626405995,0.8196490406990051,0.0050603165,239.66,2.9549317,-0.0010403078,39575000,1322.2853484153748,1583,54098,0.058204003
396000,0.03380506,0.01728621,8.60895279425771,0.9696239102631807,0.0056601726,248.35,2.952931,-0.0017623721,39600000,1323.12278342247,1584,55667,0.069248
396250,0.032781363,0.09418363,8.612948279955162,0.88575679063797,0.006391237,242.54,2.9477375,-0.0026500863,39625000,1323.9435040950775,1585,54371,0.080340005
396500,0.03271008,0.06877552,8.48693165575585,0.921514630317688,0.0046336893,243.35,2.9432604,-0.0011517938,39650000,1324.7744586467743,1586,54485,0.05108
396750,0.034280963,0.059531104,8.82563827075806,0.9169485121965408,0.0044023963,245.33,2.940055,-0.0019581525,39675000,1325.6099743843079,1587,55176,0.049912
397000,0.03261231,0.16365853,8.490367792225634,0.7604834884405136,0.0051583326,239.0,2.938103,-0.00100408,39700000,1326.4372653961182,1588,56940,0.062144
397250,0.03431828,0.038252305,8.742468540327529,0.9318660423159599,0.0037616875,248.55,2.936072,-0.0012954564,39725000,1327.2526671886444,1589,56745,0.037940003
397500,0.033874445,0.0638621,8.657571914561116,0.8770040422677994,0.004611633,246.35,2.937088,-0.0016404666,39750000,1328.056937456131,1590,57827,0.052427996
397750,0.034978215,0.044513993,8.999821825341783,0.9151159152388573,0.005948422,247.72,2.9426513,-0.0012953335,39775000,1328.8603065013885,1591,57289,0.074416
398000,0.03236893,0.10781747,8.588561017555758,0.8835576176643372,0.004572368,242.7,2.9441564,-0.0016974797,39800000,1329.6682667732239,1592,54375,0.052712
398250,0.031887148,0.18123409,8.754675026112237,0.866027906537056,0.004746969,236.81,2.941525,-0.0013458594,39825000,1330.4956851005554,1593,56645,0.054252006
398500,0.032642677,0.102988005,8.45887425960942,0.857767179608345,0.0060416525,241.47,2.9372075,-0.0019027416,39850000,1331.303793668747,1594,56402,0.076015994
398750,0.03317504,0.1403028,8.552705357094137,0.7605146169662476,0.0056174444,243.18,2.9363713,-0.0014152183,39875000,1332.1241047382355,1595,57088,0.067664
399000,0.032446306,0.061440013,8.513832492502251,0.9326682463288307,0.005805398,243.61,2.9357176,-0.0022737829,39900000,1332.9400708675385,1596,57972,0.071432
399250,0.032916088,0.08205904,8.677852481332701,0.9077057540416718,0.0043697134,243.98,2.9320986,-0.001585428,39925000,1333.7550237178802,1597,57792,0.04854
399500,0.035082776,0.04205688,8.92426469867929,0.9475368410348892,0.004673945,246.34,2.9257133,-0.001594473,39950000,1334.5669691562653,1598,56746,0.0532
399750,0.031488605,0.14011833,8.480618297648002,0.8787346482276917,0.00514009,239.54,2.9163172,-0.0018080168,39975000,1335.3764231204987,1599,57426,0.059287995
400000,0.033069406,0.06492736,8.793673239992376,0.9426103830337524,0.0051083127,243.64,2.9122126,-0.0016383522,40000000,1336.1877007484436,1600,57159,0.06056
400250,0.03162511,0.16902931,8.517551221794593,0.861404150724411,0.0052863853,235.17,2.9087923,-0.0019909428,40025000,1336.995727777481,1601,58016,0.062695995
400500,0.031609938,0.10701132,8.438280410699862,0.9063144251704216,0.0053059612,238.55,2.9124966,-0.0017045622,40050000,1337.8084466457367,1602,55384,0.066636
400750,0.031969514,0.09832908,8.418049319069087,0.9191161021590233,0.0053839646,238.38,2.9166942,-0.0013167652,40075000,1338.633722782135,1603,56974,0.064183995
401000,0.030588984,0.15135315,8.236125754784593,0.8732712417840958,0.006276045,237.11,2.9193664,-0.0021594467,40100000,1339.4506161212921,1604,57785,0.073107995
401250,0.031046826,0.18442823,8.336425994301734,0.8560277223587036,0.005731897,233.82,2.9179752,-0.0016779464,40125000,1340.2548217773438,1605,57186,0.07193999
401500,0.030865602,0.13581829,8.22903666151211,0.8868783414363861,0.005330089,232.6,2.9166987,-0.0015371912,40150000,1341.0612411499023,1606,55979,0.064008005
401750,0.030587403,0.16262658,8.392376837135926,0.8927375972270966,0.005413492,234.0,2.9164958,-0.0016400259,40175000,1341.8782665729523,1607,53136,0.066984005
402000,0.034302216,0.07170577,8.891010799866708,0.91244325786829,0.0042650406,242.99,2.9172003,-0.0015729623,40200000,1342.7431042194366,1608,55230,0.045564
402250,0.032672357,0.07343595,8.506560159652963,0.9171613976359367,0.004966461,244.27,2.91678,-0.0015233245,40225000,1343.588871717453,1609,56089,0.058108002
402500,0.033673935,0.06647389,8.805475548785108,0.9400218948721886,0.004882605,241.32,2.9155488,-0.0017446462,40250000,1344.4123952388763,1610,56889,0.056408
402750,0.030934397,0.10179359,8.33416960222748,0.9213432595133781,0.0061934767,238.9,2.9127166,-0.002695933,40275000,1345.2336270809174,1611,57613,0.078416005
403000,0.031738356,0.15158221,8.445861566475905,0.8660152405500412,0.0060180253,236.48,2.9076793,-0.0023792102,40300000,1346.0414967536926,1612,57455,0.075252004
403250,0.03458716,0.041772693,8.883931134216777,0.9504470862448215,0.0076928497,245.27,2.8989444,-0.0006188177,40325000,1346.8488795757294,1613,56871,0.099424
403500,0.03379972,0.08360373,8.88399874632667,0.9095210656523705,0.00400637,244.06,2.8928704,-0.0011711682,40350000,1347.6544139385223,1614,57529,0.041368
403750,0.032964963,0.079186544,8.635867414201051,0.9146676361560822,0.0051802313,243.8,2.8870635,-0.002426677,40375000,1348.4609260559082,1615,57393,0.061336
404000,0.03316034,0.13271348,8.740590650882314,0.8425339907407761,0.0068703545,242.02,2.8855422,-0.0019284757,40400000,1349.2681148052216,1616,56263,0.090876
404250,0.034396235,0.072639756,8.711237767958085,0.8957802951335907,0.007122396,242.43,2.8849597,-0.0014928591,40425000,1350.0809488296509,1617,57165,0.094064
404500,0.033721436,0.07061134,8.784941224075164,0.9118036702275276,0.0052697985,243.84,2.8838477,-0.0018501107,40450000,1350.9040503501892,1618,57285,0.059863996
404750,0.029857444,0.22102933,8.287251760511026,0.8571943938732147,0.004352345,230.62,2.8834574,-0.0020579337,40475000,1351.7158203125,1619,57793,0.047128
405000,0.03345602,0.035618782,8.559538038256806,0.9548306427896023,0.0053284755,244.08,2.8841813,-0.0011764358,40500000,1352.5232322216034,1620,55764,0.06428
405250,0.033707704,0.07443028,8.703836792720058,0.9247594997286797,0.006294231,243.44,2.8794103,-0.0020305621,40525000,1353.3420629501343,1621,57528,0.079696
405500,0.030177563,0.18692848,8.390455772356873,0.8456051200628281,0.0034406532,239.52,2.8708818,-0.0013560427,40550000,1354.1460115909576,1622,57503,0.031532
405750,0.031711515,0.06891988,8.435847934759423,0.9426034241914749,0.0053444393,238.55,2.8636012,-0.0012457811,40575000,1354.9625828266144,1623,56106,0.064564005
406000,0.032374732,0.13017353,8.68377764685667,0.8874289318919182,0.0048635094,240.16,2.8605988,-0.001650841,40600000,1355.7779471874237,1624,56117,0.055827998
406250,0.03394869,0.060312577,8.64064028616587,0.8895886912941933,0.0053832293,245.19,2.86403,-0.0018846716,40625000,1356.5935771465302,1625,57609,0.064104006
406500,0.031091714,0.14571938,8.314590097495403,0.8909313604235649,0.00576951,238.26,2.862865,-0.0014508837,40650000,1357.3948094844818,1626,56931,0.070584
406750,0.03298923,0.07274963,8.624098880344311,0.9163638353347778,0.0053559085,244.79,2.862042,-0.0016752258,40675000,1358.208268404007,1627,57152,0.0636
407000,0.034833178,0.048619498,8.896864162737442,0.9110632315278053,0.0039016833,246.12,2.8637192,-0.0010484075,40700000,1359.0196976661682,1628,57120,0.037900005
407250,0.030825747,0.23465197,8.026397190676999,0.7721521556377411,0.0043992214,229.79,2.8631506,-0.001375425,40725000,1359.8236417770386,1629,55177,0.04684
407500,0.031759225,0.11957519,8.491675140188663,0.8976878821849823,0.0053894436,241.83,2.8624008,-0.0018396014,40750000,1360.6544992923737,1630,56150,0.067508
407750,0.03345688,0.06966847,8.73956268725784,0.9277856349945068,0.006824146,243.02,2.863462,-0.0018560791,40775000,1361.4736642837524,1631,57123,0.089852
408000,0.03138151,0.23576555,8.181299560989801,0.7720845192670822,0.0057514333,226.76,2.8637216,-0.0023284396,40800000,1362.2830021381378,1632,56839,0.0715
408250,0.030540476,0.15752396,8.194512175854943,0.8802588880062103,0.006508442,231.8,2.8632855,-0.0023570552,40825000,1363.101322889328,1633,57684,0.082591996
408500,0.03091021,0.048574824,8.130177574423433,0.9455780163407326,0.0050834646,245.77,2.8601527,-0.002267037,40850000,1363.9092733860016,1634,57464,0.059148002
408750,0.031605963,0.13011812,8.303409121395743,0.861685261130333,0.0070767053,237.35,2.8576386,-0.001508577,40875000,1364.720153093338,1635,56516,0.094716
409000,0.031302344,0.15181461,8.166977804874787,0.8621210753917694,0.005902515,231.12,2.8571663,-0.0015656393,40900000,1365.5318036079407,1636,57300,0.073104
409250,0.03317944,0.0896744,8.473022744455884,0.8718265891075134,0.0038673203,242.94,2.856081,-0.0010628224,40925000,1366.3349635601044,1637,56755,0.039672
409500,0.03191717,0.12851517,8.30621383537793,0.9054510518908501,0.0066454657,236.75,2.8557782,-0.00237604,40950000,1367.147833108902,1638,56768,0.08406
409750,0.032495458,0.2217807,8.308549622806604,0.7342032790184021,0.007353081,231.84,2.8553488,-0.0017708376,40975000,1367.9581730365753,1639,57527,0.08986
410000,0.031969108,0.19406047,8.464334911637325,0.8224130421876907,0.006167221,231.53,2.8554769,-0.0018895639,41000000,1368.7644469738007,1640,56739,0.077012
410250,0.03144316,0.16476691,8.143943549263312,0.8500912338495255,0.005353243,230.74,2.8559067,-0.0018690467,41025000,1369.5752892494202,1641,57856,0.06467201
410500,0.033947643,0.047495984,8.792746875922617,0.95293053612113,0.006777446,243.06,2.8547177,-0.0010642281,41050000,1370.3741400241852,1642,57859,0.08130801
410750,0.032953586,0.10755825,8.479460433222302,0.9060840457677841,0.0061613694,240.09,2.8537183,-0.002460821,41075000,1371.1822926998138,1643,55745,0.077872
411000,0.033567015,0.11891943,8.672968948534944,0.824933722615242,0.0045000245,240.91,2.8513448,-0.0025900216,41100000,1372.009626865387,1644,57109,0.050436
411250,0.030221943,0.13581645,8.206751954375207,0.9203042685985565,0.004960577,234.89,2.849987,-0.0021882686,41125000,1372.8114562034607,1645,56350,0.05744
411500,0.030882487,0.20363626,8.351179026706886,0.8205107897520065,0.006602387,234.71,2.849675,-0.0019879814,41150000,1373.636824131012,1646,53597,0.08245601
411750,0.029090649,0.20073327,7.826591505039492,0.8336373865604401,0.0036942693,231.15,2.847776,-0.0020539674,41175000,1374.4979634284973,1647,54598,0.034479998
412000,0.033497054,0.10742114,8.743517958139492,0.8658882081508636,0.006745392,243.18,2.8464086,-0.0021533363,41200000,1375.348488330841,1648,56454,0.08614801
412250,0.034278262,0.07041517,8.87001970244557,0.8974386975169182,0.0058664475,243.35,2.8454795,-0.0015985308,41225000,1376.1700887680054,1649,57497,0.072364
412500,0.03151253,0.089653544,8.337939383777753,0.9282813593745232,0.007813463,240.47,2.840777,-0.0025564693,41250000,1376.9768347740173,1650,55804,0.103932
