value_loss,clipfrac,policy_entropy,explained_variance,serial_timesteps,ep_len_mean,n_updates,fps,policy_loss,true_reward,time_elapsed,total_timesteps,approxkl,ep_reward_mean
0.43132862,0.03212,2.730905,0.9438147880136967,224750,240.26,899,55383,-0.0013848984,0.03827127,787.0933308601379,22475000,0.0034084872,9.816095092566684
0.5010625,0.025816003,2.728841,0.9492296651005745,225000,233.59,900,50794,-0.0008897759,0.036145482,787.9108777046204,22500000,0.0030071805,9.4412617104128
0.58827317,0.031444,2.7254722,0.9350390657782555,225250,233.48,901,55827,-0.0012964153,0.041930966,788.7556264400482,22525000,0.0030797585,10.649021720788442
0.6464619,0.043511994,2.7218952,0.9382915049791336,225500,236.45,902,56821,-0.0016945379,0.04592609,789.5667445659637,22550000,0.004013827,11.830252096801996
0.40760764,0.048208,2.7190661,0.9460642598569393,225750,235.48,903,51055,-0.0016443621,0.03713079,790.3677234649658,22575000,0.004418315,9.690223444245639
0.61232525,0.03102,2.7178304,0.9166013300418854,226000,225.83,904,55973,-0.000998491,0.03565773,791.2122242450714,22600000,0.0032805721,9.250804316289724
0.3885202,0.027088001,2.7179685,0.9372182339429855,226250,243.09,905,55519,-0.0011476913,0.0407106,792.0182507038116,22625000,0.0030206796,10.282715695234947
0.45651346,0.056904,2.7191186,0.944110594689846,226500,240.2,906,55718,-0.0018617023,0.042089947,792.8380198478699,22650000,0.0047965595,10.589638767810538
0.46311682,0.0546,2.71662,0.9164250791072845,226750,233.85,907,55327,-0.0026680056,0.036051255,793.6462435722351,22675000,0.0046916986,9.482630087733268
0.40718642,0.037176,2.7122235,0.9424136951565742,227000,240.19,908,55581,-0.0010493195,0.042624883,794.476900100708,22700000,0.0037687048,10.713916678493842
0.45970812,0.044252,2.7090392,0.9189589247107506,227250,236.17,909,50118,-0.0013834325,0.04040999,795.2888760566711,22725000,0.0040895464,10.392982164390997
0.38737684,0.053639997,2.7065315,0.8844643756747246,227500,250.0,910,51236,-0.0009195435,0.042619318,796.1624119281769,22750000,0.004622198,10.654829113846645
0.5012628,0.032012004,2.7039542,0.926507294178009,227750,242.38,911,55865,-0.0015043074,0.043389693,797.0085656642914,22775000,0.0032712668,11.202077092175022
0.3221417,0.029336,2.6954181,0.9366069510579109,228000,240.62,912,56797,-0.0018078232,0.03795516,797.8205642700195,22800000,0.0032401443,9.581228919690474
0.49495912,0.029568002,2.6850724,0.9086776450276375,228250,243.66,913,56479,-0.0011327037,0.04264329,798.6237225532532,22825000,0.003251498,10.744926753005275
0.42999393,0.054392,2.6792564,0.9212710931897163,228500,245.18,914,56450,-0.0013371047,0.045539033,799.4305901527405,22850000,0.004820261,11.39785511746013
0.5735545,0.046347998,2.674439,0.9207542464137077,228750,236.32,915,53490,-0.0014477363,0.046036012,800.2469823360443,22875000,0.0042082868,11.867406047552358
0.6331322,0.043344,2.6694071,0.9000893235206604,229000,244.96,916,56851,-0.0017466487,0.045170274,801.0758924484253,22900000,0.004024654,11.641624799900747
0.56861776,0.041519996,2.662823,0.9191345646977425,229250,243.24,917,47321,-0.00020507947,0.048666485,801.8915379047394,22925000,0.0040308894,12.411105346317527
0.5286358,0.042532004,2.6578612,0.8802972957491875,229500,245.58,918,55812,-0.0007014216,0.045008335,802.8094222545624,22950000,0.0043718903,11.410788678415228
0.47477707,0.038280003,2.6554546,0.9086548462510109,229750,247.51,919,55550,-0.0016087221,0.048099652,803.6177451610565,22975000,0.003915463,12.003637794203241
0.494819,0.008868,2.6526394,0.915935218334198,230000,245.23,920,54459,-0.00046561947,0.049214527,804.4226367473602,23000000,0.0016805849,12.41761784969829
0.48674145,0.022508,2.6455262,0.9213620647788048,230250,247.51,921,56300,-0.0016859269,0.04879878,805.2329275608063,23025000,0.0026192353,12.314349424582069
0.44528088,0.036831997,2.6370125,0.9269887283444405,230500,245.25,922,49568,-0.0011618139,0.043711115,806.0271759033203,23050000,0.0037963563,10.937010316350497
0.438977,0.023139998,2.6325216,0.908911682665348,230750,250.0,923,56075,-0.001049251,0.04676836,806.8832890987396,23075000,0.002555517,11.69209005199038
0.4566543,0.021644,2.6274877,0.9138916507363319,231000,247.52,924,54835,-0.00077861827,0.046547223,807.6817095279694,23100000,0.0025273222,11.630681174683268
0.6132084,0.023772001,2.6248107,0.9026118740439415,231250,243.84,925,56877,-0.0012327434,0.04587883,808.4909610748291,23125000,0.0028209956,11.75104160237708
0.52197164,0.02722,2.6224008,0.9247970506548882,231500,241.14,926,50507,-0.0013713149,0.044826567,809.2933163642883,23150000,0.0030599479,11.469702027786989
0.5585222,0.045471996,2.61956,0.8956592082977295,231750,238.59,927,55433,-0.0016539634,0.03957576,810.155086517334,23175000,0.004290654,10.17424691950524
0.5764965,0.036443997,2.6157143,0.9122059121727943,232000,233.15,928,54815,-0.001496862,0.04172528,810.9891078472137,23200000,0.0035576443,10.517392012523487
0.56599796,0.052556,2.6124306,0.9063595533370972,232250,233.73,929,56629,-0.0021068864,0.037591483,811.8172132968903,23225000,0.0045832624,9.597903971050691
0.5396801,0.02622,2.6129496,0.9199051335453987,232500,242.28,930,56139,-0.001152654,0.04230018,812.6115884780884,23250000,0.0028790687,10.910484481854365
0.44598585,0.043068003,2.61245,0.9169769585132599,232750,233.84,931,54892,-0.001382434,0.035526235,813.4212563037872,23275000,0.0040446096,9.08072316554375
0.46663427,0.044464,2.609544,0.9348371252417564,233000,240.28,932,55546,-0.0012863232,0.044750713,814.2470557689667,23300000,0.0039882488,11.12385209553875
0.44732198,0.02006,2.605721,0.9510289840400219,233250,228.69,933,49422,-0.0011445654,0.03990354,815.054621219635,23325000,0.0026505073,10.050386172006839
0.5263839,0.022052001,2.6015792,0.9360498711466789,233500,226.04,934,55512,-0.0011666676,0.03673786,815.92640209198,23350000,0.0026796437,9.689562103082427
0.39314744,0.020624,2.5984273,0.9236121624708176,233750,237.91,935,56985,-0.001208712,0.034820024,816.7566955089569,23375000,0.0025260164,9.235965553987771
0.33689398,0.056272,2.5962586,0.949797410517931,234000,231.0,936,58020,-0.0015384307,0.035962347,817.5619456768036,23400000,0.004730438,9.43785339786671
0.65280557,0.046332,2.5961058,0.9099046811461449,234250,222.16,937,47330,-0.0018059693,0.031592738,818.3671171665192,23425000,0.004039394,9.118409346877597
0.34374434,0.025856,2.597093,0.9498466402292252,234500,233.28,938,57986,-0.0014247462,0.036497142,819.2516810894012,23450000,0.0030317311,9.33496385268867
0.45350313,0.023344,2.596054,0.9201369360089302,234750,240.49,939,56860,-0.0011172618,0.041822303,820.0489654541016,23475000,0.0026955032,10.579756025788374
0.45343456,0.034856,2.5936956,0.9200245141983032,235000,244.53,940,54684,-0.0020465825,0.044467416,820.8442807197571,23500000,0.0036621056,11.258510835925117
0.39515853,0.064424,2.5911593,0.945478055626154,235250,233.31,941,55362,-0.0012234105,0.039406233,821.6780092716217,23525000,0.005499428,10.004600356132723
0.44900307,0.048068,2.590922,0.9026513993740082,235500,243.16,942,55742,-0.0014682629,0.041239075,822.4865181446075,23550000,0.004376375,10.601429666224867
0.42838496,0.056736004,2.5890644,0.9484110474586487,235750,226.2,943,56998,-0.0010612302,0.037330866,823.2973413467407,23575000,0.004967495,9.958369749579578
0.35943672,0.05786,2.5847914,0.9114018902182579,236000,245.79,944,55635,-0.00020132602,0.042251825,824.0996112823486,23600000,0.0049676974,10.648103143712506
0.47546345,0.038756,2.583118,0.9261760041117668,236250,227.2,945,56819,-0.0013685208,0.03770392,824.9108791351318,23625000,0.0037493003,9.967937244903297
0.5158506,0.055224,2.5815558,0.9209184870123863,236500,235.7,946,57251,-0.0014791943,0.04169789,825.7237637042999,23650000,0.0047240704,10.732706310856155
0.38905838,0.039339997,2.5799928,0.9232935160398483,236750,240.18,947,58009,-0.0019587767,0.041483402,826.5577564239502,23675000,0.0037202376,10.608848036536948
0.6223459,0.040951997,2.576383,0.880705215036869,237000,229.02,948,51229,-0.00087586243,0.033965312,827.3619585037231,23700000,0.0037672105,9.49739713748917
0.41309565,0.056396,2.5720346,0.8779362291097641,237250,241.05,949,56674,-0.001766871,0.0396836,828.2096350193024,23725000,0.004838836,10.056447666673922
0.4124187,0.041536,2.5678966,0.9260371848940849,237500,229.1,950,57187,-0.0018393075,0.034729186,829.1025996208191,23750000,0.0039873524,9.00721931536682
0.42248592,0.069188,2.5644562,0.9162561148405075,237750,239.61,951,55604,0.00015234482,0.042352047,829.9036641120911,23775000,0.005453518,10.990360030485316
0.63681746,0.057059996,2.5598114,0.8771102279424667,238000,227.85,952,52882,-0.0011062779,0.036265567,830.7117538452148,23800000,0.004745955,9.424745061991416
0.5302546,0.031948004,2.556521,0.9141952469944954,238250,223.46,953,55736,-0.0014311152,0.034359958,831.5423562526703,23825000,0.003467856,9.47419732676819
0.558177,0.035159998,2.556104,0.8695244491100311,238500,237.82,954,56079,-0.0017229185,0.04285664,832.352968454361,23850000,0.003504419,10.91416140370071
0.68071544,0.051735997,2.554571,0.8164521753787994,238750,234.89,955,56273,-0.0010526822,0.035155002,833.1703288555145,23875000,0.004544505,9.63511424003169
0.553103,0.025652,2.5548594,0.8817019090056419,239000,233.28,956,52049,-0.0011744734,0.03860158,834.0182819366455,23900000,0.002691275,10.076625700290315
0.4519775,0.041959997,2.5551937,0.9058240130543709,239250,230.01,957,57903,-0.0014222028,0.034248963,834.869904756546,23925000,0.0039297426,9.24888197631575
0.89659655,0.045019995,2.5537362,0.8431653678417206,239500,219.84,958,57199,-0.0011485955,0.03306796,835.6763231754303,23950000,0.0039850925,9.705992057705298
0.5632962,0.025272,2.5535028,0.9015992060303688,239750,225.82,959,54942,-0.0013278736,0.033984218,836.4757225513458,23975000,0.0028356514,9.246870164275169
0.7236041,0.036404,2.5521705,0.8625808656215668,240000,223.35,960,55526,-0.0013897538,0.030668452,837.3030545711517,24000000,0.0034046895,8.88470330702141
0.51806796,0.048848,2.5496316,0.8858971893787384,240250,231.3,961,50196,-0.0020688605,0.037577335,838.1578776836395,24025000,0.004367973,9.671308977799491
0.5607478,0.061788,2.5482547,0.8254090696573257,240500,236.91,962,50822,-0.0014972283,0.034963522,839.0351915359497,24050000,0.0051369574,9.370597992818803
0.46979207,0.086552,2.5474968,0.8992367386817932,240750,234.51,963,54228,-0.0010616567,0.036775745,839.884699344635,24075000,0.006700816,9.485367574836127
0.5812036,0.033292,2.5453463,0.8897000923752785,241000,225.89,964,56278,-0.0014844795,0.03381372,840.720935344696,24100000,0.0036593385,8.799826862392948
0.64156026,0.022436,2.541397,0.9069043174386024,241250,222.78,965,55732,-0.0013127206,0.038611908,841.5344758033752,24125000,0.0026710485,10.082019233359024
0.46956372,0.062328,2.5352464,0.9109647125005722,241500,235.42,966,55006,-4.7025685e-05,0.04191506,842.3629422187805,24150000,0.0051501454,10.790724339727312
0.58453137,0.041876,2.5295148,0.8764145076274872,241750,236.53,967,57571,-0.0012352446,0.03998709,843.1914188861847,24175000,0.004214452,10.336697525668132
0.5833875,0.043052,2.5281653,0.9029797166585922,242000,229.86,968,56703,-0.0013906114,0.03783993,843.9893209934235,24200000,0.003970246,9.795449273167177
0.49616146,0.030063998,2.5254624,0.9201936423778534,242250,236.09,969,55409,-0.0016001066,0.04284745,844.8025233745575,24225000,0.0030265357,10.459939291020856
0.5121267,0.027572,2.5209968,0.9267886504530907,242500,221.12,970,54186,-0.0011394566,0.0345725,845.6507596969604,24250000,0.0032594097,8.722047604890541
0.47907272,0.035704,2.5174422,0.9368766322731972,242750,224.7,971,53040,-0.0012316682,0.04066943,846.4829838275909,24275000,0.0035271924,10.160625097258016
0.5559875,0.062328,2.5123334,0.8975715935230255,243000,229.16,972,54969,-0.0013474567,0.037077736,847.373419046402,24300000,0.0052647917,9.485878243613989
0.60416794,0.056207996,2.5082204,0.9123271629214287,243250,221.9,973,52919,-0.0015970679,0.03594291,848.1890735626221,24325000,0.004954178,9.452832540525124
0.5903878,0.037880003,2.5047452,0.8879423514008522,243500,228.11,974,47827,-0.0017108091,0.038649682,849.1174647808075,24350000,0.0037407477,9.598427331261338
0.9933659,0.049116,2.5032096,0.858722910284996,243750,214.64,975,56912,-0.0014076841,0.034860514,850.0223338603973,24375000,0.004292284,9.220286013633013
0.6379148,0.052304007,2.5024781,0.8979313895106316,244000,222.51,976,50960,-0.0017756181,0.036803044,850.8967761993408,24400000,0.004563925,9.322705855323001
0.606032,0.031751998,2.5005171,0.8670178204774857,244250,228.02,977,54686,-0.0017402483,0.036692303,851.7593777179718,24425000,0.0033167298,9.467318542448337
0.519101,0.044588,2.498377,0.9093980714678764,244500,222.6,978,55102,-0.0016457823,0.036493346,852.6009423732758,24450000,0.0039294064,9.177796612577513
0.5270404,0.035704,2.4972672,0.8912232518196106,244750,227.33,979,57083,-0.0014085674,0.03468209,853.4419181346893,24475000,0.0034907188,8.790676509491169
0.7712492,0.07040401,2.4979799,0.8751890733838081,245000,225.39,980,50811,-0.002790558,0.035258826,854.2339863777161,24500000,0.0057854173,9.564502329556271
0.4669807,0.057595998,2.4986296,0.9112907499074936,245250,233.48,981,48538,-0.0008765942,0.043532733,855.1481373310089,24525000,0.004907423,10.7182017021114
0.5249236,0.033372,2.4954321,0.9173977747559547,245500,230.51,982,54804,-0.0014281163,0.03994043,856.031168460846,24550000,0.0035791558,9.927250986201688
0.5971612,0.026988,2.4932137,0.843820184469223,245750,238.09,983,51461,-0.00081046793,0.03629571,856.8727252483368,24575000,0.003182926,9.391763794058933
0.3610038,0.033144,2.4908175,0.9126591980457306,246000,250.0,984,55835,-0.0011439695,0.045283705,857.7208633422852,24600000,0.0034030806,11.3209269257728
0.506792,0.057336003,2.486365,0.8883385360240936,246250,243.9,985,49077,-0.0022952706,0.043180425,858.5778367519379,24625000,0.00502558,11.195395102901385
0.37999645,0.048248,2.4842906,0.9387352429330349,246500,233.38,986,55541,-0.0012550951,0.04198793,859.4661071300507,24650000,0.0043998463,10.211056641265749
0.4775795,0.041684,2.48307,0.9082576036453247,246750,233.24,987,55964,-0.0018584961,0.039114773,860.2906475067139,24675000,0.0038861365,10.14261674726382
0.3471585,0.040596,2.480358,0.9187720790505409,247000,245.12,988,54568,-0.001713172,0.041135587,861.0975930690765,24700000,0.0038924876,10.46499311159365
0.5562006,0.055091996,2.475283,0.9152065888047218,247250,233.88,989,57580,-0.0016175922,0.045227837,861.9238133430481,24725000,0.004594044,11.160760620061774
0.43725973,0.081868,2.4704988,0.8846823275089264,247500,241.21,990,56594,-0.0003026477,0.038983922,862.7326989173889,24750000,0.0063684573,10.026672506798059
0.40127832,0.049744003,2.46719,0.8913938477635384,247750,240.94,991,55908,-0.0009934737,0.04001851,863.5362832546234,24775000,0.004516416,10.017653084248304
0.4100789,0.061968006,2.4616354,0.9060812368988991,248000,241.16,992,51530,-0.0020655892,0.04257904,864.3614366054535,24800000,0.00539321,10.541209753165022
0.4642542,0.044584,2.45617,0.8906680941581726,248250,239.52,993,55754,-0.0014426911,0.040563572,865.2591960430145,24825000,0.0040973313,10.07888381998986
0.51464856,0.045088,2.451599,0.8910269662737846,248500,235.28,994,57188,-0.0013494389,0.040880192,866.0733914375305,24850000,0.00431388,10.150111182322725
0.49534535,0.052112002,2.4465683,0.8966939151287079,248750,234.98,995,56620,-0.0011593221,0.03590577,866.87189412117,24875000,0.0046024574,9.114592974421102
0.40871483,0.056808006,2.446956,0.9233885109424591,249000,231.67,996,57062,-0.0017677031,0.037507143,867.6969075202942,24900000,0.0049603977,9.601107819667085
0.579105,0.040924,2.44476,0.8859112411737442,249250,229.24,997,57352,-0.0013790539,0.036486354,868.5047187805176,24925000,0.0041024643,9.303209211444482
0.6598226,0.069944,2.4394617,0.8463526219129562,249500,235.87,998,57279,-0.0019121354,0.036957473,869.2923021316528,24950000,0.0056919088,9.840484596579335
0.7816788,0.06122,2.433824,0.8542241156101227,249750,231.69,999,55248,-0.0001883624,0.036320448,870.0973093509674,24975000,0.005133939,9.806285517206415
0.4194537,0.06076,2.4307425,0.9352849498391151,250000,235.78,1000,56152,-0.001720275,0.043712318,870.9173607826233,25000000,0.0050333035,10.557787065003067
0.52185786,0.04824,2.428978,0.9127298966050148,250250,233.19,1001,56809,-0.0013568541,0.040224664,871.7395288944244,25025000,0.00439613,10.273694334328175
0.45157132,0.034936,2.4264863,0.8886129036545753,250500,236.45,1002,56513,-0.0012915082,0.038647525,872.5434970855713,25050000,0.0035575863,9.86549864811357
0.61831504,0.079656,2.423699,0.9046141728758812,250750,223.45,1003,56150,-0.0018703714,0.034926847,873.3642108440399,25075000,0.0063144565,9.348682911843062
0.40253168,0.028940002,2.4212403,0.9121586009860039,251000,237.19,1004,55481,-0.0009433849,0.037155885,874.1916313171387,25100000,0.0032751814,9.663957208353095
0.46664023,0.059656,2.417655,0.9274373352527618,251250,223.93,1005,56349,-0.0015607035,0.035459068,875.0280504226685,25125000,0.005092456,9.275188833773136
0.3207516,0.022708,2.4121723,0.9303686916828156,251500,231.4,1006,57873,-0.001481403,0.035848744,875.8350327014923,25150000,0.0028014146,9.125205466235057
0.54866344,0.044519998,2.4074798,0.9161596596240997,251750,226.47,1007,55633,-0.001575334,0.039762992,876.630441904068,25175000,0.0041257935,10.31581413384527
0.43062878,0.03754,2.405436,0.9031933546066284,252000,238.82,1008,54580,-0.001687961,0.04334631,877.448968410492,25200000,0.0036647338,10.890236196746118
0.7865364,0.059495997,2.4062605,0.8294998109340668,252250,238.74,1009,51670,-0.0018744913,0.043836888,878.2654900550842,25225000,0.004967735,11.389399609231623
