ep_len_mean,ep_reward_mean,policy_entropy,explained_variance,fps,n_updates,serial_timesteps,time_elapsed,true_reward,clipfrac,approxkl,total_timesteps,policy_loss,value_loss
246.76,79.8383298306464,-4.8370104,0.8709646165370941,55837,177,44250,149.63896298408508,0.32126257,0.27653998,0.024799943,4425000,0.0058798576,1.3492343
247.6,81.5330557920807,-4.8343472,0.9279897958040237,55531,178,44500,150.42244386672974,0.32872078,0.46817198,0.073852114,4450000,0.028318886,0.6208713
249.62,81.29627091455507,-4.8295603,0.9321603924036026,56793,179,44750,151.19557571411133,0.3249273,0.416004,0.0460041,4475000,0.018167043,0.5757681
245.71,79.7045474463112,-4.8221207,0.8562342077493668,55443,180,45000,151.9697847366333,0.32259423,0.29731196,0.026445147,4500000,0.007325319,1.3946064
246.78,80.45607210973343,-4.818179,0.8613046109676361,55844,181,45250,152.7555012702942,0.3240649,0.20139602,0.015251321,4525000,0.0010078057,1.3663708
250.0,82.55944309905811,-4.8177843,0.9624834805727005,55916,182,45500,153.5587031841278,0.33023778,0.34154797,0.032333177,4550000,0.018159607,0.2809556
250.0,82.47153480280481,-4.8155465,0.9661515429615974,56698,183,45750,154.33587169647217,0.32988614,0.437972,0.07185598,4575000,0.03559904,0.2975513
250.0,80.09815436637088,-4.8127894,0.9623521789908409,55479,184,46000,155.10203075408936,0.3203926,0.30894402,0.032236736,4600000,0.017891882,0.3276145
247.17,78.56929392807186,-4.811755,0.8961409330368042,55083,185,46250,155.8835895061493,0.3161407,0.22472402,0.0172155,4625000,0.0036135658,0.9671377
250.0,81.57649285362452,-4.811914,0.9637589454650879,56139,186,46500,156.68743228912354,0.32630596,0.25082,0.020127133,4650000,0.008721892,0.30824783
250.0,81.17308102901093,-4.813181,0.9595392681658268,54968,187,46750,157.47519493103027,0.32469234,0.20533201,0.015860248,4675000,0.0051662102,0.31985027
250.0,81.12682161561621,-4.8124323,0.9657346419990063,56268,188,47000,158.27910804748535,0.3245073,0.38067597,0.046522662,4700000,0.025295015,0.30517554
248.37,81.12634043081576,-4.811965,0.9183314144611359,40316,189,47250,159.0682237148285,0.3247983,0.34405202,0.04092516,4725000,0.011579854,0.7763009
248.58,79.53138199434208,-4.813685,0.9350541457533836,56132,190,47500,160.01935958862305,0.3194496,0.16391999,0.012064511,4750000,0.0017865452,0.6121722
249.07,80.8320421012491,-4.8136096,0.9292891845107079,51320,191,47750,160.81732726097107,0.32314417,0.21799198,0.019036662,4775000,0.004422779,0.62168527
245.68,78.99293073375243,-4.8124666,0.8463064879179001,49887,192,48000,161.6648395061493,0.32015902,0.143292,0.01122947,4800000,-5.518936e-05,1.4018319
247.74,80.19465308501385,-4.812214,0.8929355517029762,53991,193,48250,162.55133867263794,0.32216018,0.222996,0.016766658,4825000,0.0026994895,1.0037162
244.61,79.08547948393388,-4.8149247,0.8457182347774506,47372,194,48500,163.34809064865112,0.32048273,0.200948,0.016669977,4850000,0.0031611104,1.7190306
248.52,80.94800272024702,-4.814519,0.9249271601438522,55111,195,48750,164.2181248664856,0.3249661,0.11253999,0.008428769,4875000,-0.0011559095,0.6609786
250.0,81.90441975449183,-4.813732,0.9701222646981478,55660,196,49000,165.00839734077454,0.32761765,0.29712397,0.028174466,4900000,0.014310042,0.27403373
243.91,79.38094085888588,-4.8131,0.8710806220769882,56289,197,49250,165.78543186187744,0.3234555,0.139752,0.010229324,4925000,-0.0008394937,1.403601
248.6,80.82612948248243,-4.815466,0.9374588876962662,56214,198,49500,166.560875415802,0.32443526,0.197296,0.015849842,4950000,0.00420182,0.58665234
244.91,80.08330776874442,-4.8179564,0.8005570620298386,54435,199,49750,167.33435106277466,0.32319528,0.226208,0.017477125,4975000,0.0012122609,2.0928216
247.51,81.13723105427925,-4.8176417,0.8896383419632912,54893,200,50000,168.12212538719177,0.3260587,0.396644,0.053336997,5000000,0.018567946,1.014671
250.0,81.21623514936101,-4.8187304,0.9682111144065857,55585,201,50250,168.9060788154602,0.32486495,0.35108,0.036890112,5025000,0.018264854,0.29007468
247.08,79.70054154348588,-4.8214564,0.8586311787366867,56292,202,50500,169.700110912323,0.31989,0.42580003,0.0493884,5050000,0.015272699,1.454861
248.59,81.17048334165548,-4.8223853,0.9344046488404274,56156,203,50750,170.47545719146729,0.32598796,0.19387999,0.014576982,5075000,0.0027518433,0.6297366
247.59,79.81818591882912,-4.8254614,0.9270145297050476,55267,204,51000,171.24618935585022,0.32187617,0.20332801,0.015443943,5100000,0.0018944733,0.7254039
246.24,81.06039913158281,-4.827022,0.8929096460342407,50697,205,51250,172.02922582626343,0.32796517,0.296748,0.02856419,5125000,0.004867116,1.0070134
246.52,80.58780317570519,-4.8279815,0.8980276361107826,56370,206,51500,172.84890866279602,0.32539928,0.161372,0.0121130105,5150000,-0.00014383419,0.9855282
240.98,78.11526181312104,-4.828634,0.7743080109357834,54167,207,51750,173.62192034721375,0.31959066,0.11768,0.008673419,5175000,-0.0009223578,2.8381398
245.16,79.47439598652359,-4.8265734,0.8335356712341309,56940,208,52000,174.41415286064148,0.32107368,0.20174,0.017527526,5200000,0.0036040253,1.739497
247.56,81.02488396602217,-4.8246145,0.9034324958920479,55571,209,52250,175.21070504188538,0.32580507,0.122252,0.009267015,5225000,-0.0017990476,0.99557847
238.09,77.13583394878776,-4.8249135,0.7362889051437378,53771,210,52500,175.99337029457092,0.318266,0.128904,0.00983894,5250000,-0.000698342,3.34614
246.31,79.80688408554938,-4.822095,0.9119003266096115,55548,211,52750,176.78887295722961,0.32234687,0.15186,0.012325204,5275000,0.0010736879,0.9768289
248.15,80.33958918427932,-4.8198733,0.906151294708252,55672,212,53000,177.57430505752563,0.3224742,0.1316,0.010070507,5300000,-0.0011988766,0.95664895
244.78,80.07140568219823,-4.8209,0.873564749956131,54535,213,53250,178.35277581214905,0.32546356,0.209024,0.016435675,5325000,0.0024076651,1.2933385
246.07,80.23172211540427,-4.819184,0.8769381493330002,56016,214,53500,179.15293860435486,0.3242157,0.139204,0.010024599,5350000,-0.00046106562,1.3163562
246.29,80.53230391303543,-4.8169355,0.8825613483786583,32660,215,53750,179.9377841949463,0.32495505,0.182324,0.015897086,5375000,0.0028418575,1.2297548
244.69,80.20394826934672,-4.815992,0.8565962761640549,54976,216,54000,181.04424834251404,0.32524228,0.1749,0.013067573,5400000,0.0009201548,1.5631703
246.2,80.41086947405128,-4.8131056,0.8847740665078163,57179,217,54250,181.8361246585846,0.32444245,0.229884,0.019392043,5425000,0.0036676854,1.1956141
244.47,80.63184224057069,-4.812804,0.8135830014944077,57041,218,54500,182.59943437576294,0.3253279,0.103848,0.0078068175,5450000,-0.0014513957,2.0567253
244.43,80.94781019058603,-4.8168726,0.8319645375013351,56035,219,54750,183.3657066822052,0.32682005,0.166584,0.012258736,5475000,0.0006952272,1.8607365
244.29,80.4190513342787,-4.818589,0.8406134396791458,55881,220,55000,184.1576166152954,0.32535776,0.14982401,0.011093204,5500000,-0.0006803751,1.801557
246.32,80.79691663782752,-4.8188286,0.8746243864297867,55967,221,55250,184.93995332717896,0.3258579,0.101788,0.0075647244,5525000,-0.001638803,1.3115017
243.4,79.00602538528386,-4.817531,0.8668398261070251,54838,222,55500,185.7209312915802,0.32083386,0.14176,0.011477189,5550000,0.0005106379,1.6795061
243.43,79.85361149162112,-4.817148,0.8733827620744705,55163,223,55750,186.51694178581238,0.32526174,0.22919998,0.017710067,5575000,0.0026071079,1.5115798
240.95,78.06428132884407,-4.816471,0.7822418957948685,54705,224,56000,187.31169605255127,0.3181821,0.17885599,0.013472453,5600000,0.0013149905,2.8421676
250.0,83.15218756079673,-4.8179355,0.9587147943675518,55916,225,56250,188.1034529209137,0.33260876,0.18034,0.013217159,5625000,0.0033296857,0.35686108
247.49,80.97324717629701,-4.8212214,0.8919973447918892,57071,226,56500,188.8822205066681,0.32493255,0.352496,0.03616144,5650000,0.009083261,1.1785696
244.77,79.60587604757166,-4.8213663,0.8904437497258186,56196,227,56750,189.65140914916992,0.32302085,0.395624,0.043661006,5675000,0.012834054,1.2646843
248.59,80.88209521574676,-4.819598,0.9435128308832645,54525,228,57000,190.42365026474,0.32484838,0.282272,0.025162935,5700000,0.007592833,0.57893574
240.55,78.77310549374408,-4.8200407,0.82210573554039,54149,229,57250,191.21850562095642,0.3239053,0.144112,0.010916622,5725000,0.00034991108,2.251206
241.67,79.36171519892756,-4.8200564,0.8348026722669601,55873,230,57500,192.04357743263245,0.32366684,0.213732,0.017950226,5750000,0.0022939402,2.0831265
244.38,78.81436650443415,-4.818526,0.9063907787203789,55325,231,57750,192.87147068977356,0.3198859,0.21150799,0.016341863,5775000,0.0026140928,1.2002145
247.18,82.04586463423941,-4.8167224,0.915819026529789,57022,232,58000,193.65914583206177,0.33064803,0.14412399,0.010489044,5800000,-6.8105095e-05,0.8531316
244.19,79.62211508366745,-4.8150187,0.9014962539076805,56271,233,58250,194.48095560073853,0.3223915,0.15308,0.012374113,5825000,0.0008690531,1.2400644
250.0,81.648292740006,-4.814374,0.960757277905941,55591,234,58500,195.26480293273926,0.3265932,0.183004,0.014969599,5850000,0.005953853,0.3776663
247.29,81.0298802594041,-4.8137603,0.8879328742623329,55785,235,58750,196.03903913497925,0.32541034,0.276144,0.027937774,5875000,0.0069361567,1.3106103
248.61,82.23302210220659,-4.813053,0.9293514713644981,57156,236,59000,196.82464599609375,0.3298986,0.142644,0.010461865,5900000,0.00089440204,0.6353008
246.47,80.94312622700527,-4.8137584,0.9129371717572212,55961,237,59250,197.61348819732666,0.3268916,0.21424401,0.0172101,5925000,0.0027010357,0.8799664
250.0,81.7621549039179,-4.812275,0.9661744385957718,55929,238,59500,198.39491724967957,0.3270486,0.35289603,0.036418926,5950000,0.017887976,0.29821727
248.62,80.86579820882471,-4.810429,0.933411717414856,54597,239,59750,199.1791160106659,0.32440704,0.195492,0.0147901,5975000,0.0025516327,0.6729995
244.83,80.40518331583618,-4.8100576,0.9015122577548027,55958,240,60000,199.9744164943695,0.32554948,0.259128,0.025346795,6000000,0.0076351203,1.1245997
244.17,80.39629918687977,-4.811784,0.896819494664669,54367,241,60250,200.75729155540466,0.3262098,0.20597598,0.015108362,6025000,0.0011801557,1.1630816
242.21,79.42796361619315,-4.8110375,0.8290913552045822,49608,242,60500,201.55700635910034,0.32400182,0.1779,0.013434559,6050000,0.0026859553,1.9987507
246.06,80.59004113737028,-4.811101,0.923287145793438,55569,243,60750,202.38921904563904,0.3252532,0.23821199,0.020311983,6075000,0.0027666658,0.8685042
247.48,82.23994605176966,-4.8104663,0.9187391400337219,56667,244,61000,203.17797207832336,0.3301151,0.20707998,0.015194746,6100000,0.0016693983,0.87504417
248.31,82.30438943367655,-4.8094497,0.9210614562034607,57068,245,61250,203.95308446884155,0.3308915,0.22439198,0.024214914,6125000,0.0052128728,0.71598905
250.0,81.59252605973278,-4.8101215,0.9690144993364811,55340,246,61500,204.73787379264832,0.32637012,0.362068,0.035994682,6150000,0.018482149,0.29024175
247.58,80.69612315288512,-4.809893,0.9186406284570694,55089,247,61750,205.54955291748047,0.3242411,0.298536,0.02529321,6175000,0.005608327,0.8291524
245.87,79.85774788946985,-4.807994,0.8723306655883789,56586,248,62000,206.35070419311523,0.32254213,0.13847199,0.010099312,6200000,0.00019818661,1.294286
245.17,80.0229938412199,-4.809531,0.8943757861852646,56876,249,62250,207.14738821983337,0.32397756,0.32579598,0.033652656,6225000,0.007649648,1.1608069
247.65,79.83456698743306,-4.8089004,0.8980370536446571,56623,250,62500,207.9172785282135,0.32098705,0.168636,0.01232602,6250000,0.0012143002,1.0555683
241.32,78.14109685010335,-4.807026,0.8107919692993164,56702,251,62750,208.69830465316772,0.31861,0.13129601,0.009869233,6275000,0.00084932207,2.4579709
236.93,77.03903770656864,-4.8076334,0.8035659790039062,53628,252,63000,209.46834444999695,0.319185,0.214612,0.0171083,6300000,0.0034725168,2.6553814
247.72,81.06408340239432,-4.8069673,0.9311235174536705,55050,253,63250,210.273202419281,0.32639998,0.29382,0.026948925,6325000,0.008047814,0.64515793
245.23,80.53546103522298,-4.8065195,0.8591126054525375,55792,254,63500,211.04948616027832,0.32474622,0.26686803,0.028665587,6350000,0.0056739706,1.5399511
245.24,79.91680860387176,-4.805423,0.8283650726079941,56876,255,63750,211.8343014717102,0.32269534,0.23228402,0.018314686,6375000,0.0026983873,2.0251555
247.13,80.9289137593414,-4.805865,0.8977274671196938,56517,256,64000,212.6057312488556,0.32585564,0.36312398,0.040512707,6400000,0.013120448,0.99916315
247.21,80.93063902787864,-4.8082685,0.9171101897954941,56333,257,64250,213.38249015808105,0.32605034,0.22984798,0.01802283,6425000,0.0020938613,0.8569294
249.62,81.2174115262198,-4.8112516,0.9406411722302437,58026,258,64500,214.17055487632751,0.32461232,0.25004798,0.02422831,6450000,0.006549296,0.5376667
246.95,81.79056107427925,-4.811993,0.9064496010541916,55762,259,64750,214.95042824745178,0.32980478,0.301776,0.029183364,6475000,0.006537658,0.90516865
249.62,81.08509242705622,-4.808843,0.936204619705677,55372,260,65000,215.73412251472473,0.32408652,0.28042802,0.023471396,6500000,0.0066474467,0.6329309
246.21,79.82772900984914,-4.8083143,0.8933983221650124,56352,261,65250,216.51173162460327,0.32110074,0.22776,0.017382054,6525000,0.0025975932,1.1993542
250.0,81.46708245628207,-4.8078485,0.9685848131775856,56616,262,65500,217.28533172607422,0.32586834,0.269328,0.022859609,6550000,0.010568596,0.29950088
249.61,81.54651086200582,-4.808465,0.9447046220302582,52684,263,65750,218.07001566886902,0.32593906,0.30240002,0.026646744,6575000,0.008449445,0.52790177
250.0,81.87313348032302,-4.8068,0.9652433469891548,54347,264,66000,218.88099551200867,0.3274925,0.263888,0.021093344,6600000,0.007970198,0.29894528
250.0,80.87424446759687,-4.806984,0.9706395491957664,55385,265,66250,219.67706537246704,0.323497,0.305752,0.026214194,6625000,0.0121890055,0.29460248
250.0,81.14211990262382,-4.8075414,0.966466847807169,55479,266,66500,220.4697949886322,0.32456845,0.29943198,0.025249347,6650000,0.012673104,0.31326336
250.0,79.59960478895387,-4.8086653,0.9603724889457226,54405,267,66750,221.25537252426147,0.31839842,0.333356,0.03739486,6675000,0.018060628,0.32298976
250.0,80.5044347971212,-4.810092,0.9655854068696499,40054,268,67000,222.06510138511658,0.32201773,0.312056,0.029293228,6700000,0.017361555,0.30618888
248.52,81.1952869687353,-4.81142,0.9594488553702831,57381,269,67250,223.02994918823242,0.3255419,0.394276,0.050467074,6725000,0.021985468,0.41459188
250.0,81.8250759004918,-4.810841,0.9648166261613369,55189,270,67500,223.81232023239136,0.3273003,0.38014,0.045080774,6750000,0.02317408,0.28825894
247.64,80.14310526430432,-4.8077536,0.9316386356949806,53673,271,67750,224.60757327079773,0.32262602,0.43456402,0.05517263,6775000,0.020634789,0.6663078
250.0,81.30274340114556,-4.8039646,0.9697817545384169,53992,272,68000,225.39424443244934,0.325211,0.451228,0.06654142,6800000,0.03477426,0.26834717
249.23,81.18360278412815,-4.800641,0.9166613668203354,55616,273,68250,226.19431829452515,0.32423726,0.259016,0.021505116,6825000,0.0043009883,0.8699503
249.61,81.89588956406689,-4.7997804,0.9351501613855362,55268,274,68500,226.9759259223938,0.32734084,0.21664,0.016836397,6850000,0.002756657,0.58989584
248.96,81.62579387615318,-4.8008814,0.9308188185095787,56073,275,68750,227.76440334320068,0.32688066,0.24703598,0.020281607,6875000,0.004886057,0.67680365
249.61,81.68698649260594,-4.8011713,0.9436484836041927,55971,276,69000,228.54361510276794,0.32650554,0.299788,0.029166821,6900000,0.008062664,0.5783814
247.68,80.67181553420377,-4.7992005,0.9411402381956577,54014,277,69250,229.3272681236267,0.32468086,0.28279603,0.025276974,6925000,0.008191904,0.5596962
250.0,81.4117267829366,-4.7987924,0.9684834517538548,54871,278,69500,230.13421630859375,0.3256469,0.27637598,0.026125988,6950000,0.014507594,0.28016537
247.64,80.69705270702732,-4.800316,0.9077960923314095,56241,279,69750,230.9244544506073,0.3233086,0.22897997,0.017628055,6975000,0.0024093597,0.9630477
249.51,81.61307739956246,-4.8044705,0.9188927784562111,54799,280,70000,231.70596933364868,0.32581517,0.30022,0.027500588,7000000,0.005760736,0.788201
247.58,82.17202851869632,-4.804199,0.8622650355100632,56579,281,70250,232.48883318901062,0.32913375,0.30862,0.033861138,7025000,0.005966359,1.3698051
248.43,81.65822874780105,-4.8023386,0.9045999199151993,56699,282,70500,233.26496863365173,0.3270062,0.34179202,0.032791037,7050000,0.008731477,0.96032584
243.61,80.79326696261414,-4.8019366,0.8302682042121887,54672,283,70750,234.03157377243042,0.32898894,0.16410401,0.013360302,7075000,0.0007138887,1.8156589
244.71,80.75599143683678,-4.803674,0.8264849632978439,56051,284,71000,234.82158756256104,0.32590055,0.17062399,0.0131473765,7100000,-0.0010446437,2.0351326
247.36,80.42353621742514,-4.804717,0.9282906129956245,56387,285,71250,235.5993721485138,0.32304448,0.082036,0.0063296417,7125000,-0.001631458,0.8048798
240.19,78.94622311160289,-4.8076406,0.741709440946579,56018,286,71500,236.38427090644836,0.32237038,0.12936799,0.009805267,7150000,-0.00047662333,3.2797112
248.73,82.33441881382052,-4.8061323,0.9110501781105995,57316,287,71750,237.15279388427734,0.32943898,0.220928,0.017970143,7175000,0.0008749079,0.93158066
248.28,82.19779091079225,-4.806611,0.9270753487944603,57093,288,72000,237.92980360984802,0.33049577,0.371276,0.04510386,7200000,0.01282495,0.6575961
250.0,81.99296842923388,-4.807557,0.9728549495339394,55092,289,72250,238.69558000564575,0.32797188,0.324088,0.030238356,7225000,0.01433453,0.25007504
247.7,80.41448202561428,-4.808256,0.9437933005392551,56504,290,72500,239.47959423065186,0.3237858,0.24069998,0.021079537,7250000,0.0045521655,0.57646537
247.02,78.75593031640605,-4.8081107,0.8701995760202408,57444,291,72750,240.25647687911987,0.3153949,0.165328,0.011893341,7275000,0.00015151032,1.5693699
245.17,77.40409733084613,-4.8065076,0.8891685679554939,56392,292,73000,241.0279722213745,0.31217733,0.24774799,0.019768525,7300000,0.0048587234,1.5258952
247.86,81.67645328636951,-4.8059397,0.9308954998850822,53580,293,73250,241.8060359954834,0.3286693,0.338936,0.035323102,7325000,0.014171651,0.62974966
250.0,81.69132534276432,-4.8070602,0.9627497605979443,51304,294,73500,242.60866117477417,0.3267653,0.32096398,0.02831826,7350000,0.017260091,0.32963172
248.51,79.25788041998509,-4.808247,0.9539258293807507,55167,295,73750,243.41757726669312,0.31778562,0.303864,0.024762167,7375000,0.010526786,0.48342428
250.0,80.72416465999544,-4.8099794,0.9671248979866505,55901,296,74000,244.20431876182556,0.32289666,0.42166,0.05324632,7400000,0.029367352,0.32239753
249.58,82.00835246263304,-4.810543,0.9385761618614197,57391,297,74250,244.98274660110474,0.3278185,0.34967202,0.032717995,7425000,0.013608115,0.5624926
249.61,81.4981363023282,-4.8108206,0.9434680826961994,54791,298,74500,245.7520306110382,0.3257476,0.20993999,0.016116643,7450000,0.002729908,0.5553802
